Fri Jul 17 09:20:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	3
I = 	1
D = 	0
BitShift K = 	2
BitShift I = 	9
BitShift D = 	4
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	62000	70	0	0	206	0	193	-13	-2228	-5	155	185
1:Man. 	62200	70	0	0	207	0	193	-13	-2286	-5	155	185
1:Man. 	62401	70	0	0	206	0	193	-13	-2363	-5	155	185
1:Man. 	62601	70	0	0	206	0	193	-13	-2439	-5	155	185
1:Man. 	62802	70	0	0	206	0	193	-13	-2495	-5	155	185
1:Man. 	63004	70	0	0	205	0	193	-12	-2570	-6	155	185
1:Man. 	63208	70	0	0	205	0	193	-12	-2625	-6	155	185
1:Man. 	63409	70	0	0	205	0	193	-12	-2697	-6	155	185
1:Man. 	63610	70	0	0	204	0	193	-11	-2766	-6	155	185
1:Man. 	63813	70	0	0	204	0	193	-11	-2834	-6	155	185
1:Man. 	64014	70	0	0	203	0	193	-10	-2901	-6	156	184
1:Man. 	64215	70	0	0	204	0	193	-11	-2950	-6	155	185
1:Man. 	64415	70	0	0	203	0	193	-10	-3011	-6	156	184
1:Man. 	64616	70	0	0	202	0	193	-9	-3070	-6	157	183
1:Man. 	64816	70	0	0	202	0	193	-9	-3126	-7	156	184
1:Man. 	65016	70	0	0	203	0	193	-10	-3167	-7	155	185
1:Man. 	65217	70	0	0	202	0	193	-9	-3222	-7	156	184
1:Man. 	65418	70	0	0	201	0	193	-8	-3262	-7	157	183
1:Man. 	65619	70	0	0	200	0	193	-7	-3312	-7	157	183
1:Man. 	65822	70	0	0	200	0	193	-7	-3356	-7	157	183
1:Man. 	66023	70	0	0	199	0	193	-6	-3396	-7	158	182
1:Man. 	66224	70	0	0	199	0	193	-7	-3425	-7	157	183
1:Man. 	66425	70	0	0	199	0	193	-6	-3460	-7	158	182
1:Man. 	66626	70	0	0	198	0	193	-5	-3494	-7	159	181
1:Man. 	66826	70	0	0	198	0	193	-5	-3518	-7	159	181
1:Man. 	67027	70	0	0	197	0	193	-4	-3547	-7	160	180
1:Man. 	67227	70	0	0	196	0	193	-3	-3573	-7	160	180
1:Man. 	67429	70	0	0	196	0	193	-3	-3596	-8	159	181
1:Man. 	67630	70	0	0	195	0	193	-3	-3611	-8	159	181
1:Man. 	67832	70	0	0	195	0	193	-2	-3626	-8	160	180
1:Man. 	68034	70	0	0	195	0	193	-2	-3636	-8	160	180
1:Man. 	68236	70	0	0	194	0	193	0	-3641	-8	162	178
1:Man. 	68436	70	0	0	193	0	193	0	-3648	-8	162	178
1:Man. 	68636	70	0	0	192	0	193	1	-3651	-8	162	178
1:Man. 	68838	70	0	0	191	0	193	2	-3648	-8	163	177
1:Man. 	69039	70	0	0	191	0	193	2	-3640	-8	163	177
1:Man. 	69239	70	0	0	190	0	193	3	-3631	-8	164	176
1:Man. 	69440	70	0	0	189	0	193	3	-3622	-8	164	176
1:Man. 	69642	70	0	0	189	0	193	4	-3603	-8	165	175
