GPS Date,8/4/2016,,,,,,,,,,,,,,,,,,,,,,,
GPS Time,23:27:56,,,,,,,,,,,,,,,,,,,,,,,
speedK,0.1,,,,,,,,,,,,,,,,,,,,,,,
speedI,0.3,,,,,,,,,,,,,,,,,,,,,,,
speedD,0,,,,,,,,,,,,,,,,,,,,,,,
angleK,4,,,,,,,,,,,,,,,,,,,,,,,
angleI,0.3,,,,,,,,,,,,,,,,,,,,,,,
angleD,25,,,,,,,,,,,,,,,,,,,,,,,
mode,2,,,,,,,,,,,,,,,,,,,,,,,
compassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
CANcompassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
10205374,214.12,209.1,230.05,97.5,210.46,-90.41,-0.016,0.32,-4,2.3,2.26,1.15,2.27,3,50,149,141,44.39468002,-110.5330353,94.64,181.1,2,2106186,0
10205424,214.12,209.1,230.05,97.5,210.4,-90.39,-0.115,0.239,-6,2.3,2.26,1.15,2.27,3,50,151,139,44.39468002,-110.5330353,94.64,181.1,2,2106236,0
10205474,214.12,209.1,231.57,97.5,210.34,-90.366,-0.275,0.143,-8,2.3,2.24,1.15,2.26,3,50,153,137,44.39468002,-110.5330353,94.64,181.1,2,2106287,0
10205524,214.12,209.1,231.57,97.2,210.27,-90.337,-0.386,0.044,-10,2.3,2.24,1.15,2.26,3,50,155,135,44.39468002,-110.5330353,94.64,181.1,2,2106336,0
10205574,214.12,209.1,231.57,97.2,210.23,-90.305,-0.359,-0.031,-12,2.3,2.24,1.15,2.26,3,50,157,133,44.39468002,-110.5330353,94.64,181.1,2,2106386,0
10205624,214.12,209.1,231.57,97.4,210.21,-90.27,-0.264,-0.074,-13,2.3,2.24,1.15,2.26,3,50,158,132,44.39468002,-110.5330353,94.64,181.1,2,2106436,0
10205674,214.12,209.1,231.57,97.4,210.18,-90.231,-0.367,-0.129,-14,2.3,2.24,1.15,2.26,3,50,159,131,44.39467621,-110.5330429,94.64,181.1,2,2106486,0
10205724,214.12,209.1,229.36,97,210.17,-90.191,-0.287,-0.158,-15,2.3,2.24,1.15,2.26,3,50,160,130,44.39467621,-110.5330429,94.64,181.1,2,2106537,0
10205774,214.12,209.8,229.36,97,210.17,-90.149,-0.218,-0.169,-15,2.3,2.24,1.15,2.26,3,50,160,130,44.39467621,-110.5330429,94.64,181.1,2,2106586,0
10205824,214.12,209.8,229.36,97,210.17,-90.106,-0.199,-0.174,-15,2.3,2.24,1.15,2.26,3,50,160,130,44.39467621,-110.5330429,94.64,181.1,2,2106636,0
10205874,214.12,209.8,231.96,97,210.09,-90.057,-1.076,-0.344,-19,2.3,2.24,1.15,2.26,3,50,164,126,44.39467621,-110.5330429,94.64,181.1,2,2106687,0
10205924,214.12,209.8,231.96,96.8,210.14,-90.01,-0.035,-0.286,-18,2.3,2.24,1.15,2.26,3,50,163,127,44.39467621,-110.5330429,94.64,181.1,2,2106736,0
10205974,214.12,204.3,231.96,96.8,210.18,-89.963,0.034,-0.223,-16,2.3,2.24,1.15,2.26,3,50,161,129,44.39467621,-110.5330429,94.64,181.1,2,2106786,0
10206024,214.12,204.3,231.96,96.8,210.22,-89.917,0.106,-0.158,-15,2.3,2.24,1.15,2.26,3,50,160,130,44.39467621,-110.5330429,94.64,181.1,2,2106836,0
10206074,214.12,204.3,228.39,96.8,210.26,-89.871,0.141,-0.099,-13,2.3,2.26,1.15,2.26,3,50,158,132,44.39467621,-110.5330429,94.64,181.1,2,2106887,0
10206124,214.12,204.3,228.39,96.8,210.3,-89.826,0.255,-0.03,-12,2.3,2.26,1.15,2.26,3,50,157,133,44.39467621,-110.5330429,94.64,181.1,2,2106936,0
10206174,214.12,210.2,228.39,96.8,210.32,-89.78,0.167,0.007,-11,2.3,2.26,1.15,2.26,3,50,156,134,44.39467621,-110.5330429,94.64,181.1,2,2106986,0
10206224,214.12,210.2,228.39,97,210.34,-89.734,0.167,0.038,-10,2.3,2.26,1.15,2.26,3,50,155,135,44.39467621,-110.5330429,94.64,181.1,2,2107036,0
10206274,214.12,210.2,230.4,97,210.35,-89.687,0.16,0.061,-10,2.3,2.26,1.15,2.26,3,50,155,135,44.39467239,-110.5330429,94.64,181.1,2,2107086,0
10206324,214.12,210.2,230.4,97,210.34,-89.639,0.049,0.058,-10,2.3,2.26,1.15,2.26,3,50,155,135,44.39467239,-110.5330429,94.64,181.1,2,2107136,0
10206374,214.12,208.8,230.4,97,210.33,-89.59,0.011,0.05,-10,2.3,2.26,1.15,2.26,3,50,155,135,44.39467239,-110.5330429,94.64,181.1,2,2107186,0
10206424,214.12,208.8,230.4,97,210.32,-89.539,-0.035,0.035,-10,2.3,2.26,1.15,2.26,3,50,155,135,44.39467239,-110.5330429,94.64,181.1,2,2107236,0
10206474,214.12,208.8,229.03,97,210.3,-89.487,-0.107,0.009,-11,2.3,2.28,1.15,2.26,3,50,156,134,44.39467239,-110.5330505,94.64,181.1,2,2107287,0
10206524,214.12,208.8,229.03,97,210.29,-89.435,-0.1,-0.011,-11,2.3,2.28,1.15,2.26,3,50,156,134,44.39467239,-110.5330505,94.64,181.1,2,2107336,0
10206574,214.12,210.3,229.03,97,210.28,-89.382,-0.153,-0.037,-12,2.3,2.28,1.15,2.26,3,50,157,133,44.39467239,-110.5330505,94.64,181.1,2,2107386,0
10206624,214.12,210.3,229.03,97.3,210.26,-89.329,-0.168,-0.062,-12,2.3,2.28,1.15,2.26,3,50,157,133,44.39467239,-110.5330505,94.64,181.1,2,2107436,0
10206674,214.12,210.3,229.03,97.3,210.26,-89.277,-0.164,-0.081,-13,2.3,2.28,1.15,2.26,3,50,158,132,44.39467239,-110.5330505,94.64,181.1,2,2107486,0
10206724,214.12,210.3,231.16,97.7,210.25,-89.227,-0.145,-0.093,-13,2.3,2.28,1.15,2.26,3,50,158,132,44.39467239,-110.5330505,94.64,181.1,2,2107536,0
10206774,214.12,209.4,231.16,97.7,210.27,-89.179,-0.012,-0.078,-13,2.3,2.28,1.15,2.26,3,50,158,132,44.39467239,-110.5330505,94.64,181.1,2,2107586,0
10206824,214.12,209.4,231.16,97.7,210.28,-89.133,0.03,-0.057,-12,2.3,2.28,1.15,2.26,3,50,157,133,44.39467239,-110.5330505,94.64,181.1,2,2107636,0
10206874,214.12,209.4,232.26,97.7,210.3,-89.09,0.099,-0.027,-12,2.3,2.29,1.15,2.26,3,50,157,133,44.39466858,-110.5330582,94.64,181.1,2,2107687,0
10206924,214.12,209.4,232.26,97.7,210.31,-89.05,0.068,-0.009,-11,2.3,2.29,1.15,2.26,3,50,156,134,44.39466858,-110.5330582,94.64,181.1,2,2107736,0
10206974,214.12,210,232.26,98.1,210.33,-89.012,0.16,0.023,-10,2.3,2.29,1.15,2.27,3,50,155,135,44.39466858,-110.5330582,94.64,181.1,2,2107786,0
10207024,214.12,210,232.26,98.1,210.34,-88.975,0.156,0.048,-10,2.3,2.29,1.15,2.27,3,50,155,135,44.39466858,-110.5330582,94.64,181.1,2,2107836,0
10207074,214.12,210,229.71,98.1,210.34,-88.938,0.087,0.056,-10,2.3,2.28,1.15,2.27,3,50,155,135,44.39466858,-110.5330582,94.64,181.1,2,2107886,0
10207124,214.12,210,229.71,98.1,210.34,-88.902,0.103,0.065,-9,2.3,2.28,1.15,2.27,3,50,154,136,44.39466858,-110.5330582,94.64,181.1,2,2107936,0
10207174,214.12,210.3,229.71,97.5,210.33,-88.864,-0.02,0.049,-10,2.3,2.28,1.15,2.27,3,50,155,135,44.39466858,-110.5330582,94.64,181.1,2,2107986,0
10207224,214.12,210.3,229.71,97.5,210.41,-88.829,0.846,0.199,-6,2.3,2.28,1.15,2.27,3,50,151,139,44.39466858,-110.5330582,94.64,181.1,2,2108036,0
10207274,214.12,210.3,230.28,97.5,210.36,-88.79,-0.172,0.129,-8,2.3,2.26,1.15,2.27,3,50,153,137,44.39466476,-110.5330582,94.64,181.1,2,2108087,0
10207324,214.12,210.3,230.28,97.5,210.32,-88.747,-0.275,0.053,-10,2.3,2.26,1.15,2.27,3,50,155,135,44.39466476,-110.5330582,94.64,181.1,2,2108136,0
10207374,214.12,209.4,230.28,97.5,210.27,-88.701,-0.317,-0.016,-11,2.3,2.26,1.15,2.27,3,50,156,134,44.39466476,-110.5330582,94.64,181.1,2,2108186,0
10207424,214.12,209.4,230.28,97.5,210.25,-88.652,-0.283,-0.066,-12,2.3,2.26,1.15,2.27,3,50,157,133,44.39466476,-110.5330582,94.64,181.1,2,2108236,0
10207474,214.12,209.4,229.63,97,210.15,-88.597,-1.072,-0.254,-17,2.3,2.27,1.15,2.27,3,50,162,128,44.39466476,-110.5330658,94.64,181.1,2,2108287,0
10207524,214.12,209.4,229.63,97,210.19,-88.544,0.034,-0.2,-15,2.3,2.27,1.15,2.27,3,50,160,130,44.39466476,-110.5330658,94.64,181.1,2,2108336,0
10207574,214.12,210,229.63,96.8,210.23,-88.492,0.129,-0.138,-14,2.3,2.27,1.15,2.27,3,50,159,131,44.39466476,-110.5330658,94.64,181.1,2,2108386,0
10207624,214.12,210,229.63,96.8,210.28,-88.442,0.297,-0.056,-12,2.3,2.27,1.15,2.27,3,50,157,133,44.39466476,-110.5330658,94.64,181.1,2,2108436,0
10207674,214.12,210,229.63,96.8,210.34,-88.394,0.461,0.041,-10,2.3,2.27,1.15,2.27,3,50,155,135,44.39466476,-110.5330658,94.64,181.1,2,2108486,0
10207724,214.12,210,227.61,96.8,210.39,-88.348,0.576,0.142,-8,2.3,2.24,1.15,2.27,3,50,153,137,44.39466476,-110.5330658,94.64,181.1,2,2108536,0
10207774,214.12,208,227.61,97,210.44,-88.304,0.64,0.237,-5,2.3,2.24,1.15,2.26,3,50,150,140,44.39466476,-110.5330658,94.64,181.1,2,2108586,0
10207824,214.12,208,227.61,97,210.47,-88.26,0.652,0.316,-3,2.3,2.24,1.15,2.26,3,50,148,142,44.39466476,-110.5330658,94.64,181.1,2,2108636,0
10207874,214.12,208,228.52,97,210.48,-88.216,0.663,0.382,-2,2.3,2.26,1.15,2.26,3,50,147,143,44.39466095,-110.5330734,94.64,181.1,2,2108687,0
10207924,214.12,208,228.52,97,210.48,-88.174,0.579,0.421,-1,2.3,2.26,1.15,2.26,3,50,146,144,44.39466095,-110.5330734,94.64,181.1,2,2108736,0
10207974,214.12,207.8,228.52,97.5,210.48,-88.132,0.583,0.452,0,2.3,2.26,1.15,2.26,3,50,145,145,44.39466095,-110.5330734,94.64,181.1,2,2108786,0
10208024,214.12,207.8,228.52,97.5,210.47,-88.09,0.64,0.489,0,2.3,2.26,1.15,2.26,3,50,145,145,44.39466095,-110.5330734,94.64,181.1,2,2108836,0
10208074,214.12,207.8,231.54,98.3,210.45,-88.049,0.545,0.501,0,2.3,2.26,1.15,2.26,3,50,145,145,44.39465714,-110.5330734,94.64,181.1,2,2108887,0
10208124,214.12,207.8,231.54,98.3,210.44,-88.008,0.591,0.519,1,2.3,2.26,1.15,2.26,3,50,144,146,44.39465714,-110.5330734,94.64,181.1,2,2108936,0
10208174,214.12,207.8,231.54,98.1,210.41,-87.967,0.534,0.523,1,2.3,2.26,1.15,2.26,3,50,144,146,44.39465714,-110.5330734,94.64,181.1,2,2108986,0
10208224,214.12,207.8,231.54,98.1,210.38,-87.927,0.495,0.519,1,2.3,2.26,1.15,2.26,3,50,144,146,44.39465714,-110.5330734,94.64,181.1,2,2109036,0
10208274,214.12,207.8,227.58,98.3,210.34,-87.887,0.37,0.492,1,2.3,2.24,1.15,2.26,3,50,144,146,44.39465714,-110.5330734,94.64,181.1,2,2109086,0
10208324,214.12,207.8,227.58,98.3,210.3,-87.847,0.37,0.47,0,2.3,2.24,1.15,2.26,3,50,145,145,44.39465714,-110.5330734,94.64,181.1,2,2109136,0
10208374,214.12,209.5,227.58,98.1,210.25,-87.806,0.221,0.424,0,2.3,2.24,1.15,2.26,3,50,145,145,44.39465714,-110.5330734,94.64,181.1,2,2109186,0
10208424,214.12,209.5,227.58,98.1,210.19,-87.762,0.118,0.367,-1,2.3,2.24,1.15,2.26,3,50,146,144,44.39465714,-110.5330734,94.64,181.1,2,2109236,0
10208474,214.12,209.5,228.49,97.7,210.14,-87.714,0.022,0.302,-2,2.3,2.24,1.15,2.26,3,50,147,143,44.39465332,-110.5330811,94.64,181.1,2,2109287,0
10208524,214.12,209.5,228.49,97.7,210.08,-87.661,-0.1,0.227,-4,2.3,2.24,1.15,2.26,3,50,149,141,44.39465332,-110.5330811,94.64,181.1,2,2109336,0
10208574,214.12,208.6,228.49,97.5,210.13,-87.608,0.808,0.337,-1,2.3,2.24,1.15,2.26,3,50,146,144,44.39465332,-110.5330811,94.64,181.1,2,2109386,0
10208624,214.12,208.6,228.49,97.5,210.06,-87.549,-0.161,0.244,-3,2.3,2.24,1.15,2.26,3,50,148,142,44.39465332,-110.5330811,94.64,181.1,2,2109436,0
10208674,214.12,208.6,228.49,97.7,210.01,-87.485,-0.13,0.175,-5,2.3,2.24,1.15,2.26,3,50,150,140,44.39465332,-110.5330811,94.64,181.1,2,2109486,0
10208724,214.12,208.6,227.68,97.7,209.98,-87.417,-0.02,0.139,-6,2.3,2.27,1.15,2.26,3,50,151,139,44.39465332,-110.5330811,94.64,181.1,2,2109536,0
10208774,214.12,216.7,227.68,97.7,209.97,-87.347,0.03,0.115,-6,2.3,2.27,1.15,2.26,3,50,151,139,44.39465332,-110.5330811,94.64,181.1,2,2109586,0
10208824,214.12,216.7,227.68,97.7,209.97,-87.277,0.183,0.125,-6,2.3,2.27,1.15,2.26,3,50,151,139,44.39465332,-110.5330811,94.64,181.1,2,2109636,0
10208874,214.12,216.7,227.68,98.2,209.98,-87.206,0.248,0.144,-5,2.3,2.27,1.15,2.26,3,50,150,140,44.39465332,-110.5330811,94.64,181.1,2,2109686,0
10208924,214.12,216.7,227.68,98.2,210,-87.135,0.312,0.173,-5,2.3,2.27,1.15,2.26,3,50,150,140,44.39465332,-110.5330811,94.64,181.1,2,2109736,0
10208974,214.12,208.2,227.68,98.2,210.01,-87.064,0.366,0.21,-4,2.3,2.27,1.15,2.26,3,50,149,141,44.39465332,-110.5330811,94.64,181.1,2,2109786,0
10209024,214.12,208.2,227.68,98.2,210,-86.994,0.312,0.23,-3,2.3,2.27,1.15,2.26,3,50,148,142,44.39465332,-110.5330811,94.64,181.1,2,2109836,0
10209074,214.12,208.2,228.07,98,210,-86.923,0.328,0.249,-3,2.3,2.26,1.15,2.26,3,50,148,142,44.39464951,-110.5330811,94.64,181.1,2,2109887,0
10209124,214.12,208.2,228.07,98,209.98,-86.852,0.206,0.242,-3,2.3,2.26,1.15,2.26,3,50,148,142,44.39464951,-110.5330811,94.64,181.1,2,2109936,0
10209174,214.12,209.2,228.07,98.2,209.97,-86.781,0.251,0.244,-3,2.3,2.26,1.15,2.26,3,50,148,142,44.39464951,-110.5330811,94.64,181.1,2,2109986,0
10209224,214.12,209.2,228.07,98.2,209.95,-86.709,0.145,0.226,-3,2.3,2.26,1.15,2.26,3,50,148,142,44.39464951,-110.5330811,94.64,181.1,2,2110036,0
10209274,214.12,209.2,230.59,98.4,209.93,-86.638,0.114,0.205,-4,2.3,2.26,1.15,2.26,3,50,149,141,44.39464951,-110.5330811,94.64,181.1,2,2110087,0
10209324,214.12,209.2,230.59,98.4,209.9,-86.565,0.045,0.175,-4,2.3,2.26,1.15,2.26,3,50,149,141,44.39464951,-110.5330811,94.64,181.1,2,2110136,0
10209374,214.12,207.9,230.59,97.5,209.87,-86.487,-0.035,0.137,-5,2.3,2.26,1.15,2.26,3,50,150,140,44.39464951,-110.5330811,94.64,181.1,2,2110186,0
10209424,214.12,207.9,230.59,97.5,209.84,-86.41,-0.096,0.094,-6,2.3,2.26,1.15,2.26,3,50,151,139,44.39464951,-110.5330811,94.64,181.1,2,2110236,0
10209474,214.12,207.9,227.76,97.7,209.79,-86.334,-0.26,0.028,-7,2.3,2.24,1.15,2.26,3,50,152,138,44.39464951,-110.5330887,94.64,181.1,2,2110286,0
10209524,214.12,207.9,227.76,97.7,209.77,-86.259,-0.199,-0.013,-8,2.3,2.24,1.15,2.26,3,50,153,137,44.39464951,-110.5330887,94.64,181.1,2,2110336,0
10209574,214.12,209.7,227.76,98.4,209.75,-86.186,-0.176,-0.044,-9,2.3,2.24,1.15,2.26,3,50,154,136,44.39464951,-110.5330887,94.64,181.1,2,2110386,0
10209624,214.12,209.7,227.76,98.4,209.74,-86.114,-0.13,-0.06,-9,2.3,2.24,1.15,2.26,3,50,154,136,44.39464951,-110.5330887,94.64,181.1,2,2110436,0
10209674,214.12,209.7,227.76,98.1,209.75,-86.044,-0.008,-0.05,-9,2.3,2.24,1.15,2.26,3,50,154,136,44.39464569,-110.5330887,94.64,181.1,2,2110486,0
10209724,214.12,209.7,230.93,98.1,209.76,-85.976,0.011,-0.039,-9,2.3,2.21,1.15,2.25,3,50,154,136,44.39464569,-110.5330887,94.64,181.1,2,2110536,0
10209774,214.12,209.4,230.93,98.1,209.78,-85.91,0.156,-0.002,-8,2.3,2.21,1.15,2.25,3,50,153,137,44.39464569,-110.5330887,94.64,181.1,2,2110586,0
10209824,214.12,209.4,230.93,98.1,209.82,-85.846,0.373,0.069,-6,2.3,2.21,1.15,2.25,3,50,151,139,44.39464569,-110.5330887,94.64,181.1,2,2110636,0
10209874,214.12,209.4,231.21,98.2,209.86,-85.783,0.442,0.139,-5,2.3,2.24,1.15,2.25,3,50,150,140,44.39464569,-110.5330887,94.64,181.1,2,2110687,0
10209924,214.12,209.4,231.21,98.2,209.89,-85.72,0.56,0.218,-3,2.3,2.24,1.15,2.25,3,50,148,142,44.39464569,-110.5330887,94.64,181.1,2,2110736,0
10209974,214.12,210.6,231.21,98.2,209.92,-85.657,0.595,0.289,-1,2.3,2.24,1.15,2.25,3,50,146,144,44.39464569,-110.5330887,94.64,181.1,2,2110786,0
10210024,214.12,210.6,231.21,98.2,209.95,-85.592,0.656,0.357,0,2.3,2.24,1.15,2.25,3,50,145,145,44.39464569,-110.5330887,94.64,181.1,2,2110836,0
10210074,214.12,210.6,226.59,98.6,209.96,-85.524,0.671,0.416,1,2.3,2.2,1.15,2.25,3,50,144,146,44.39464188,-110.5330887,94.64,181.1,2,2110887,0
10210124,214.12,210.6,226.59,98.6,209.96,-85.453,0.572,0.445,2,2.3,2.2,1.15,2.25,3,50,143,147,44.39464188,-110.5330887,94.64,181.1,2,2110936,0
10210174,214.12,211.7,226.59,99.2,209.94,-85.377,0.48,0.451,2,2.3,2.2,1.15,2.24,3,50,143,147,44.39464188,-110.5330887,94.64,181.1,2,2110986,0
10210224,214.12,211.7,226.59,99.2,209.91,-85.297,0.396,0.44,2,2.3,2.2,1.15,2.24,3,50,143,147,44.39464188,-110.5330887,94.64,181.1,2,2111036,0
10210274,214.12,211.7,231.97,99.5,209.87,-85.211,0.217,0.397,1,2.3,2.19,1.15,2.24,3,50,144,146,44.39464188,-110.5330887,94.64,181.1,2,2111087,0
10210324,214.12,211.7,231.97,99.5,209.81,-85.12,0.042,0.329,0,2.3,2.19,1.15,2.24,3,50,145,145,44.39464188,-110.5330887,94.64,181.1,2,2111136,0
10210374,214.12,210.1,231.97,100.4,209.75,-85.024,-0.069,0.254,-1,2.3,2.19,1.15,2.23,3,50,146,144,44.39464188,-110.5330887,94.64,181.1,2,2111186,0
10210424,214.12,210.1,231.97,100.4,209.7,-84.926,-0.107,0.186,-3,2.3,2.19,1.15,2.23,3,50,148,142,44.39464188,-110.5330887,94.64,181.1,2,2111236,0
10210474,214.12,210.1,230.01,100.4,209.65,-84.827,-0.283,0.098,-5,2.3,2.2,1.15,2.23,3,50,150,140,44.39464188,-110.5330963,94.64,181.1,2,2111287,0
10210524,214.12,210.1,230.01,100.9,209.6,-84.73,-0.298,0.023,-6,2.3,2.2,1.15,2.23,3,50,151,139,44.39464188,-110.5330963,94.64,181.1,2,2111336,0
10210574,214.12,212.7,230.01,100.9,209.56,-84.633,-0.344,-0.047,-8,2.3,2.2,1.15,2.23,3,50,153,137,44.39464188,-110.5330963,94.64,181.1,2,2111386,0
10210624,214.12,212.7,230.01,101.1,209.53,-84.539,-0.405,-0.116,-9,2.3,2.2,1.15,2.23,3,50,154,136,44.39464188,-110.5330963,94.64,181.1,2,2111436,0
10210674,214.12,212.7,230.01,101.1,209.51,-84.448,-0.405,-0.172,-11,2.3,2.2,1.15,2.23,3,50,156,134,44.39464188,-110.5330963,94.64,181.1,2,2111486,0
10210724,214.12,212.7,229.89,101.3,209.5,-84.358,-0.329,-0.203,-11,2.3,2.22,1.15,2.23,3,50,156,134,44.39464188,-110.5330963,94.64,181.1,2,2111536,0
10210774,214.12,212.5,229.89,101.3,209.5,-84.27,-0.317,-0.226,-12,2.3,2.22,1.15,2.22,3,50,157,133,44.39464188,-110.5330963,94.64,181.1,2,2111586,0
10210824,214.12,212.5,229.89,101.8,209.52,-84.183,-0.206,-0.223,-12,2.3,2.22,1.15,2.22,3,50,157,133,44.39464188,-110.5330963,94.64,181.1,2,2111636,0
10210874,214.12,212.5,226.14,101.8,209.53,-84.095,-0.237,-0.227,-12,2.3,2.23,1.15,2.22,3,50,157,133,44.39464188,-110.5330963,94.64,181.1,2,2111687,0
10210924,214.12,212.5,226.14,101.8,209.55,-84.007,-0.157,-0.216,-12,2.3,2.23,1.15,2.22,3,50,157,133,44.39464188,-110.5330963,94.64,181.1,2,2111736,0
10210974,214.12,214,226.14,101.8,209.47,-83.913,-1.088,-0.382,-16,2.3,2.23,1.15,2.23,3,50,161,129,44.39464188,-110.5330963,94.64,181.1,2,2111786,0
10211024,214.12,214,226.14,101.1,209.54,-83.821,0.087,-0.296,-14,2.3,2.23,1.15,2.23,3,50,159,131,44.39464188,-110.5330963,94.64,181.1,2,2111836,0
10211074,214.12,214,229.6,101.1,209.6,-83.732,0.103,-0.223,-12,2.3,2.23,1.15,2.23,3,50,157,133,44.39463806,-110.5330963,94.64,181.1,2,2111886,0
10211124,214.12,214,229.6,100.9,209.67,-83.644,0.259,-0.134,-10,2.3,2.23,1.15,2.23,3,50,155,135,44.39463806,-110.5330963,94.64,181.1,2,2111936,0
10211174,214.12,213.7,229.6,100.9,209.72,-83.557,0.255,-0.063,-9,2.3,2.23,1.15,2.23,3,50,154,136,44.39463806,-110.5330963,94.64,181.1,2,2111986,0
10211224,214.12,213.7,229.6,101.2,209.75,-83.468,0.255,-0.005,-7,2.3,2.23,1.15,2.23,3,50,152,138,44.39463806,-110.5330963,94.64,181.1,2,2112036,0
10211274,214.12,213.7,231.47,101.2,209.78,-83.379,0.183,0.028,-6,2.3,2.22,1.15,2.23,3,50,151,139,44.39463806,-110.5330963,94.64,181.1,2,2112087,0
10211324,214.12,213.7,231.47,100.7,209.79,-83.288,0.137,0.047,-6,2.3,2.22,1.15,2.23,3,50,151,139,44.39463806,-110.5330963,94.64,181.1,2,2112136,0
10211374,214.12,213.9,231.47,100.7,209.8,-83.196,0.164,0.067,-6,2.3,2.22,1.15,2.23,3,50,151,139,44.39463806,-110.5330963,94.64,181.1,2,2112186,0
10211424,214.12,213.9,231.47,101.9,209.82,-83.103,0.206,0.091,-5,2.3,2.22,1.15,2.23,3,50,150,140,44.39463806,-110.5330963,94.64,181.1,2,2112236,0
10211474,214.12,213.9,231.87,101.9,209.83,-83.008,0.248,0.118,-4,2.3,2.22,1.15,2.23,3,50,149,141,44.39463806,-110.5330963,94.64,181.1,2,2112286,0
10211524,214.12,213.9,231.87,103,209.85,-82.913,0.331,0.156,-3,2.3,2.22,1.15,2.23,3,50,148,142,44.39463806,-110.5330963,94.64,181.1,2,2112336,0
10211574,214.12,215.8,231.87,103,209.86,-82.819,0.297,0.18,-3,2.3,2.22,1.15,2.23,3,50,148,142,44.39463806,-110.5330963,94.64,181.1,2,2112386,0
10211624,214.12,215.8,231.87,103.3,209.86,-82.725,0.282,0.196,-2,2.3,2.22,1.15,2.23,3,50,147,143,44.39463806,-110.5330963,94.64,181.1,2,2112436,0
10211674,214.12,215.8,231.87,103.3,209.87,-82.633,0.293,0.212,-2,2.3,2.22,1.15,2.23,3,50,147,143,44.39463425,-110.5331039,94.64,181.1,2,2112486,0
10211724,214.12,215.8,233.8,104.6,209.86,-82.541,0.244,0.215,-2,2.3,2.24,1.15,2.23,3,50,147,143,44.39463425,-110.5331039,94.64,181.1,2,2112536,0
10211774,214.12,214.8,233.8,104.6,209.86,-82.451,0.274,0.224,-2,2.3,2.24,1.15,2.23,3,50,147,143,44.39463425,-110.5331039,94.64,181.1,2,2112586,0
10211824,214.12,214.8,233.8,104.6,209.85,-82.361,0.179,0.213,-2,2.3,2.24,1.15,2.23,3,50,147,143,44.39463425,-110.5331039,94.64,181.1,2,2112636,0
10211874,214.12,214.8,228.59,104.6,209.82,-82.27,0.03,0.176,-3,2.3,2.26,1.15,2.23,3,50,148,142,44.39463425,-110.5331039,94.64,181.1,2,2112686,0
10211924,214.12,214.8,228.59,104.8,209.79,-82.178,-0.096,0.123,-4,2.3,2.26,1.15,2.23,3,50,149,141,44.39463425,-110.5331039,94.64,181.1,2,2112736,0
10211974,214.12,215.3,228.59,104.8,209.76,-82.083,-0.145,0.07,-5,2.3,2.26,1.15,2.23,3,50,150,140,44.39463425,-110.5331039,94.64,181.1,2,2112786,0
10212024,214.12,215.3,228.59,104.8,209.72,-81.985,-0.264,0.004,-6,2.3,2.26,1.15,2.23,3,50,151,139,44.39463425,-110.5331039,94.64,181.1,2,2112836,0
10212074,214.12,215.3,229.87,104.8,209.69,-81.885,-0.306,-0.057,-8,2.3,2.45,1.15,2.23,3,50,153,137,44.39463425,-110.5331039,94.64,181.1,2,2112887,0
10212124,214.12,215.3,229.87,103.8,209.67,-81.783,-0.355,-0.115,-9,2.3,2.45,1.15,2.24,3,50,154,136,44.39463425,-110.5331039,94.64,181.1,2,2112936,0
10212174,214.12,214.6,229.87,103.8,209.65,-81.679,-0.348,-0.161,-10,2.3,2.45,1.15,2.25,3,50,155,135,44.39463425,-110.5331039,94.64,181.1,2,2112986,0
10212224,214.12,214.6,229.87,103.2,209.65,-81.576,-0.302,-0.19,-11,2.3,2.45,1.15,2.26,3,50,156,134,44.39463425,-110.5331039,94.64,181.1,2,2113036,0
10212274,214.12,214.6,229.38,103.2,209.66,-81.473,-0.264,-0.206,-11,2.3,2.24,1.15,2.27,3,50,156,134,44.39463043,-110.5331039,94.64,181.1,2,2113087,0
10212324,214.12,214.6,229.38,102.9,209.66,-81.373,-0.256,-0.218,-12,2.3,2.24,1.15,2.27,3,50,157,133,44.39463043,-110.5331039,94.64,181.1,2,2113136,0
10212374,214.12,213,229.38,102.9,209.67,-81.275,-0.309,-0.237,-12,2.3,2.24,1.15,2.27,3,50,157,133,44.39463043,-110.5331039,94.64,181.1,2,2113186,0
10212424,214.12,213,229.38,102.7,209.69,-81.18,-0.157,-0.223,-12,2.3,2.24,1.15,2.27,3,50,157,133,44.39463043,-110.5331039,94.64,181.1,2,2113236,0
10212474,214.12,213,228.28,102.7,209.7,-81.089,-0.218,-0.224,-12,2.3,2.26,1.15,2.26,3,50,157,133,44.39463043,-110.5331116,94.64,181.1,2,2113287,0
10212524,214.12,213,228.28,102.9,209.72,-81,-0.237,-0.228,-12,2.3,2.26,1.15,2.26,3,50,157,133,44.39463043,-110.5331116,94.64,181.1,2,2113336,0
