Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting,,,,,,,,,,
4154957,15.09,15.4,23.59,323.6,15.27,12.657,0.717,0.354,11,2.2,2.05,1.15,2.11,0,48,129,151,44.39757538,-110.532486,9.1,41.77,0,4154707,0,,,,,,,,,,
4155007,15.09,12.5,23.59,323.6,15.29,12.588,0.713,0.423,13,2.2,2.05,1.15,2.11,0,48,127,153,44.39757538,-110.532486,9.1,41.77,0,4154757,0,,,,,,,,,,
4155057,15.09,12.5,23.59,324.4,15.29,12.52,0.675,0.472,14,2.2,2.05,1.15,2.1,0,48,126,154,44.39757538,-110.532486,9.1,41.77,0,4154807,0,,,,,,,,,,
4155107,15.09,12.5,23.59,324.4,15.29,12.454,0.698,0.516,15,2.2,2.05,1.15,2.1,0,48,125,155,44.39757538,-110.532486,9.1,41.77,0,4154857,0,,,,,,,,,,
4155157,15.09,12.5,24.78,326.3,15.28,12.389,0.656,0.543,16,2.2,2.03,1.15,2.1,0,48,124,156,44.39757919,-110.532486,9.1,41.77,0,4154907,0,,,,,,,,,,
4155207,15.09,13.6,24.78,326.3,15.25,12.327,0.56,0.547,16,2.2,2.03,1.15,2.1,0,48,124,156,44.39757919,-110.532486,9.1,41.77,0,4154957,0,,,,,,,,,,
4155257,15.09,13.6,24.78,324.2,15.21,12.266,0.438,0.528,16,2.2,2.03,1.15,2.09,0,48,124,156,44.39757919,-110.532486,9.1,41.77,0,4155007,0,,,,,,,,,,
4155307,15.09,13.6,24.78,324.2,15.17,12.208,0.354,0.496,15,2.2,2.03,1.15,2.09,0,48,125,155,44.39757919,-110.532486,9.1,41.77,0,4155057,0,,,,,,,,,,
4155357,15.09,13.6,28.08,324.2,15.12,12.153,0.286,0.457,14,2.2,2.04,1.15,2.09,0,48,126,154,44.39757919,-110.532486,9.1,41.77,0,4155107,0,,,,,,,,,,
4155407,15.09,13,28.08,324.2,15.06,12.099,0.106,0.392,13,2.2,2.04,1.15,2.08,0,48,127,153,44.39757919,-110.532486,9.1,41.77,0,4155157,0,,,,,,,,,,
4155457,15.09,13,28.08,323.1,15,12.048,0.019,0.323,12,2.2,2.04,1.15,2.08,0,48,128,152,44.39757919,-110.532486,9.1,41.77,0,4155207,0,,,,,,,,,,
4155507,15.09,13,28.08,323.1,14.95,11.998,-0.027,0.258,10,2.2,2.04,1.15,2.08,0,48,130,150,44.39757919,-110.532486,9.1,41.77,0,4155257,0,,,,,,,,,,
4155557,15.09,13,25.92,323.1,14.9,11.951,-0.016,0.208,9,2.2,2.03,1.15,2.08,0,48,131,149,44.39758301,-110.5324783,9.1,41.77,0,4155307,0,,,,,,,,,,
4155607,15.09,14.3,25.92,323.1,14.87,11.91,-0.035,0.162,8,2.2,2.03,1.15,2.08,0,48,132,148,44.39758301,-110.5324783,9.1,41.77,0,4155357,0,,,,,,,,,,
4155657,15.09,14.3,25.92,322.5,14.84,11.868,-0.05,0.123,7,2.2,2.03,1.15,2.07,0,48,133,147,44.39758301,-110.5324783,9.1,41.77,0,4155407,0,,,,,,,,,,
4155707,15.09,14.3,25.92,322.5,14.82,11.825,-0.004,0.099,7,2.2,2.03,1.15,2.07,0,48,133,147,44.39758301,-110.5324783,9.1,41.77,0,4155457,0,,,,,,,,,,
4155757,15.09,14.3,25.92,322.5,14.8,11.782,-0.042,0.073,6,2.2,2.03,1.15,2.07,0,48,134,146,44.39758301,-110.5324783,9.1,41.77,0,4155507,0,,,,,,,,,,
4155807,15.09,11.3,28.13,322.5,14.79,11.738,0.076,0.075,6,2.2,2.01,1.15,2.07,0,48,134,146,44.39758301,-110.5324783,9.1,41.77,0,4155557,0,,,,,,,,,,
4155857,15.09,11.3,28.13,320.7,14.79,11.693,0.133,0.088,6,2.2,2.01,1.15,2.07,0,48,134,146,44.39758301,-110.5324783,9.1,41.77,0,4155607,0,,,,,,,,,,
4155907,15.09,11.3,28.13,320.7,14.81,11.647,0.278,0.125,7,2.2,2.01,1.15,2.06,0,48,133,147,44.39758301,-110.5324783,9.1,41.77,0,4155657,0,,,,,,,,,,
4155957,15.09,11.3,27.5,320.7,14.82,11.6,0.373,0.173,8,2.2,2,1.15,2.06,0,48,132,148,44.39758682,-110.5324783,9.1,41.77,0,4155707,0,,,,,,,,,,
4156007,15.09,14.3,27.5,320.7,14.84,11.551,0.469,0.229,10,2.2,2,1.15,2.06,0,48,130,150,44.39758682,-110.5324783,9.1,41.77,0,4155757,0,,,,,,,,,,
4156057,15.09,14.3,27.5,320.7,14.86,11.503,0.476,0.276,11,2.2,2,1.15,2.06,0,48,129,151,44.39758682,-110.5324783,9.1,41.77,0,4155807,0,,,,,,,,,,
4156107,15.09,14.3,27.5,320.7,14.86,11.456,0.431,0.305,11,2.2,2,1.15,2.05,0,48,129,151,44.39758682,-110.5324783,9.1,41.77,0,4155857,0,,,,,,,,,,
4156157,15.09,14.3,21.94,321.9,14.85,11.41,0.389,0.321,12,2.2,2,1.15,2.05,0,48,128,152,44.39758682,-110.5324783,9.1,41.77,0,4155907,0,,,,,,,,,,
4156207,15.09,12,21.94,321.9,14.85,11.366,0.45,0.347,13,2.2,2,1.15,2.05,0,48,127,153,44.39758682,-110.5324783,9.1,41.77,0,4155957,0,,,,,,,,,,
4156257,15.09,12,21.94,321.3,14.84,11.323,0.473,0.372,13,2.2,2,1.15,2.05,0,48,127,153,44.39758682,-110.5324783,9.1,41.77,0,4156007,0,,,,,,,,,,
4156307,15.09,12,21.94,321.3,14.84,11.282,0.518,0.401,14,2.2,2,1.15,2.05,0,48,126,154,44.39758682,-110.5324783,9.1,41.77,0,4156057,0,,,,,,,,,,
4156357,15.09,12,25.69,321.7,14.82,11.244,0.457,0.413,14,2.2,2.01,1.15,2.04,0,48,126,154,44.39758682,-110.5324783,9.1,41.77,0,4156107,0,,,,,,,,,,
4156407,15.09,10.7,25.69,321.7,14.8,11.208,0.446,0.421,15,2.2,2.01,1.15,2.04,0,48,125,155,44.39758682,-110.5324783,9.1,41.77,0,4156157,0,,,,,,,,,,
4156457,15.09,10.7,25.69,321.9,14.78,11.174,0.423,0.423,15,2.2,2.01,1.15,2.04,0,48,125,155,44.39758682,-110.5324783,9.1,41.77,0,4156207,0,,,,,,,,,,
4156507,15.09,10.7,25.69,321.9,14.76,11.141,0.495,0.439,15,2.2,2.01,1.15,2.04,0,48,125,155,44.39758682,-110.5324783,9.1,41.77,0,4156257,0,,,,,,,,,,
4156557,15.09,10.7,23.48,321.9,14.75,11.11,0.518,0.456,16,2.2,2.01,1.15,2.04,0,48,124,156,44.39758682,-110.5324783,9.1,41.77,0,4156307,0,,,,,,,,,,
4156607,15.09,12.4,23.48,321.9,14.73,11.079,0.511,0.467,16,2.2,2.01,1.15,2.04,0,48,124,156,44.39758682,-110.5324783,9.1,41.77,0,4156357,0,,,,,,,,,,
4156657,15.09,12.4,23.48,322.1,14.7,11.051,0.412,0.458,16,2.2,2.01,1.15,2.04,0,48,124,156,44.39758682,-110.5324783,9.1,41.77,0,4156407,0,,,,,,,,,,
4156707,15.09,12.4,23.48,322.1,14.67,11.023,0.392,0.447,16,2.2,2.01,2.3,2.04,0,48,124,156,44.39758682,-110.5324783,9.1,41.77,0,4156457,0,,,,,,,,,,
4156757,15.09,12.4,23.48,320,14.62,10.997,0.248,0.41,15,2.2,2.01,2.3,2.03,0,48,125,155,44.39759064,-110.5324783,9.1,41.77,0,4156507,0,,,,,,,,,,
4156807,15.09,12,24.64,320,14.57,10.974,0.145,0.362,14,2.2,2.01,2.3,2.03,0,48,126,154,44.39759064,-110.5324783,9.1,41.77,0,4156557,0,,,,,,,,,,
4156857,15.09,12,24.64,320,14.52,10.952,0.091,0.312,13,2.2,2.01,2.3,2.03,0,48,127,153,44.39759064,-110.5324783,9.1,41.77,0,4156607,0,,,,,,,,,,
4156907,15.09,12,24.64,320,14.47,10.933,-0.065,0.242,11,2.2,2.01,2.3,2.03,0,48,129,151,44.39759064,-110.5324783,9.1,41.77,0,4156657,0,,,,,,,,,,
4156957,15.09,12,29.67,320,14.41,10.915,-0.145,0.171,10,2.2,2.01,2.3,2.03,0,48,130,150,44.39759064,-110.5324783,9.1,41.77,0,4156707,0,,,,,,,,,,
4157007,15.09,12.8,29.67,319.2,14.47,10.894,0.843,0.298,13,2.2,2.01,2.3,2.03,0,48,127,153,44.39759064,-110.5324783,9.1,41.77,0,4156757,0,,,,,,,,,,
4157057,15.09,12.8,29.67,319.2,14.4,10.876,-0.222,0.201,11,2.2,2.01,2.3,2.03,0,48,129,151,44.39759064,-110.5324783,9.1,41.77,0,4156807,0,,,,,,,,,,
4157107,15.09,12.8,29.67,319.2,14.37,10.861,-0.058,0.153,9,2.2,2.01,2.3,2.03,0,48,131,149,44.39759064,-110.5324783,9.1,41.77,0,4156857,0,,,,,,,,,,
4157157,15.09,12.8,20.34,319.2,14.32,10.848,-0.199,0.088,8,2.2,2.01,2.3,2.03,0,48,132,148,44.39759445,-110.5324783,9.1,41.77,0,4156907,0,,,,,,,,,,
4157207,15.09,8.8,20.34,320,14.3,10.836,-0.058,0.063,7,2.2,2.01,2.3,2.03,0,48,133,147,44.39759445,-110.5324783,9.1,41.77,0,4156957,0,,,,,,,,,,
4157257,15.09,8.8,20.34,320,14.28,10.827,-0.039,0.047,7,2.2,2.01,2.3,2.03,0,48,133,147,44.39759445,-110.5324783,9.1,41.77,0,4157007,0,,,,,,,,,,
4157307,15.09,8.8,20.34,318.6,14.26,10.819,-0.111,0.02,7,2.2,2.01,2.3,2.03,0,48,133,147,44.39759445,-110.5324783,9.1,41.77,0,4157057,0,,,,,,,,,,
4157357,15.09,8.8,22.33,318.6,14.25,10.814,-0.054,0.008,6,2.2,2.01,2.3,2.03,0,48,134,146,44.39759445,-110.5324783,9.1,41.77,0,4157107,0,,,,,,,,,,
4157407,15.09,13,22.33,319.3,14.24,10.812,-0.02,0.004,6,2.2,2.01,2.3,2.03,0,48,134,146,44.39759445,-110.5324783,9.1,41.77,0,4157157,0,,,,,,,,,,
4157457,15.09,13,22.33,319.3,14.24,10.811,-0.031,-0.002,6,2.2,2.01,2.3,2.02,0,48,134,146,44.39759445,-110.5324783,9.1,41.77,0,4157207,0,,,,,,,,,,
4157507,15.09,13,22.33,320.7,14.24,10.813,-0.008,-0.003,6,2.2,2.01,2.3,2.02,0,48,134,146,44.39759445,-110.5324783,9.1,41.77,0,4157257,0,,,,,,,,,,
4157557,15.09,13,24.29,320.7,14.25,10.817,0.083,0.014,6,2.2,2.04,2.3,2.02,0,48,134,146,44.39759445,-110.5324783,9.1,41.77,0,4157307,0,,,,,,,,,,
4157607,15.09,11.5,24.29,320.7,14.24,10.822,0.026,0.018,7,2.2,2.04,2.3,2.02,0,48,133,147,44.39759445,-110.5324783,9.1,41.77,0,4157357,0,,,,,,,,,,
4157657,15.09,11.5,24.29,320.7,14.24,10.828,0.011,0.018,7,2.2,2.04,2.3,2.03,0,48,133,147,44.39759445,-110.5324783,9.1,41.77,0,4157407,0,,,,,,,,,,
4157707,15.09,11.5,24.29,321.3,14.25,10.834,0.076,0.03,7,2.2,2.04,2.3,2.03,0,48,133,147,44.39759445,-110.5324783,9.1,41.77,0,4157457,0,,,,,,,,,,
4157757,15.09,11.5,24.29,321.3,14.25,10.841,0.129,0.05,7,2.2,2.04,2.3,2.03,0,48,133,147,44.39759827,-110.5324707,9.1,41.77,0,4157507,0,,,,,,,,,,
4157807,15.09,10.5,23.52,319.9,14.25,10.848,0.049,0.052,7,2.2,2.04,2.3,2.03,0,48,133,147,44.39759827,-110.5324707,9.1,41.77,0,4157557,0,,,,,,,,,,
4157857,15.09,10.5,23.52,319.9,14.24,10.856,0.061,0.055,8,2.2,2.04,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4157607,0,,,,,,,,,,
4157907,15.09,10.5,23.52,320,14.24,10.864,0.091,0.064,8,2.2,2.04,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4157657,0,,,,,,,,,,
4157957,15.09,10.5,23.19,320,14.23,10.874,0.03,0.059,8,2.2,2.03,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4157707,0,,,,,,,,,,
4158007,15.09,12.7,23.19,320,14.22,10.884,0.015,0.052,8,2.2,2.03,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4157757,0,,,,,,,,,,
4158057,15.09,12.7,23.19,320,14.22,10.889,0.057,0.053,8,2.2,2.03,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4157807,0,,,,,,,,,,
4158107,15.09,12.7,23.19,320,14.22,10.895,0.064,0.056,8,2.2,2.03,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4157857,0,,,,,,,,,,
4158157,15.09,12.7,24.6,320,14.22,10.903,0.099,0.065,8,2.2,2.01,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4157907,0,,,,,,,,,,
4158207,15.09,11.8,24.6,321.5,14.22,10.911,0.137,0.08,8,2.2,2.01,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4157957,0,,,,,,,,,,
4158257,15.09,11.8,24.6,321.5,14.21,10.921,0.042,0.074,8,2.2,2.01,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4158007,0,,,,,,,,,,
4158307,15.09,11.8,24.6,322.5,14.21,10.93,0.08,0.076,8,2.2,2.01,2.3,2.03,0,48,132,148,44.39759827,-110.5324707,9.1,41.77,0,4158057,0,,,,,,,,,,
4158357,15.09,11.8,25.2,322.5,14.2,10.941,0.022,0.067,8,2.2,2.01,2.3,2.03,0,48,132,148,44.39760208,-110.5324707,9.1,41.77,0,4158107,0,,,,,,,,,,
4158407,15.09,13.7,25.2,323.5,14.17,10.954,-0.195,0.018,7,2.2,2.01,2.3,2.02,0,48,133,147,44.39760208,-110.5324707,9.1,41.77,0,4158157,0,,,,,,,,,,
4158457,15.09,13.7,25.2,323.5,14.13,10.97,-0.29,-0.04,6,2.2,2.01,2.3,2.02,0,48,134,146,44.39760208,-110.5324707,9.1,41.77,0,4158207,0,,,,,,,,,,
4158507,15.09,13.7,25.2,322.5,14.1,10.987,-0.378,-0.103,4,2.2,2.01,2.3,2.02,0,48,136,144,44.39760208,-110.5324707,9.1,41.77,0,4158257,0,,,,,,,,,,
4158557,15.09,13.7,20.82,322.5,14.06,11.009,-0.546,-0.186,2,2.2,2,2.3,2.02,0,48,138,142,44.39760208,-110.5324707,9.1,41.77,0,4158307,0,,,,,,,,,,
4158607,15.09,11.5,20.82,323.3,14.03,11.033,-0.557,-0.255,1,2.2,2,2.3,2.02,0,48,139,141,44.39760208,-110.5324707,9.1,41.77,0,4158357,0,,,,,,,,,,
4158657,15.09,11.5,20.82,323.3,14.02,11.06,-0.489,-0.297,0,2.2,2,2.3,2.02,0,48,140,140,44.39760208,-110.5324707,9.1,41.77,0,4158407,0,,,,,,,,,,
4158707,15.09,11.5,20.82,324.6,14.01,11.089,-0.454,-0.326,0,2.2,2,2.3,2.02,0,48,140,140,44.39760208,-110.5324707,9.1,41.77,0,4158457,0,,,,,,,,,,
4158757,15.09,11.5,20.82,324.6,14.02,11.119,-0.359,-0.331,0,2.2,2,2.3,2.02,0,48,140,140,44.39760208,-110.5324707,9.1,41.77,0,4158507,0,,,,,,,,,,
4158807,15.09,13.3,24.87,323.3,14.05,11.15,-0.271,-0.319,0,2.2,2,2.3,2.02,0,48,140,140,44.39760208,-110.5324707,9.1,41.77,0,4158557,0,,,,,,,,,,
4158857,15.09,13.3,24.87,323.3,14.07,11.181,-0.195,-0.296,0,2.2,2,2.3,2.02,0,48,140,140,44.39760208,-110.5324707,9.1,41.77,0,4158607,0,,,,,,,,,,
4158907,15.09,13.3,24.87,323.9,14.12,11.21,0.007,-0.238,1,2.2,2,2.3,2.02,0,48,139,141,44.39760208,-110.5324707,9.1,41.77,0,4158657,0,,,,,,,,,,
4158957,15.09,13.3,25.23,323.9,14.17,11.236,0.087,-0.177,2,2.2,1.99,2.3,2.02,0,48,138,142,44.3976059,-110.5324707,9.1,41.77,0,4158707,0,,,,,,,,,,
4159007,15.09,12,25.23,323.9,14.21,11.259,0.213,-0.102,4,2.2,1.99,2.3,2.02,0,48,136,144,44.3976059,-110.5324707,9.1,41.77,0,4158757,0,,,,,,,,,,
4159057,15.09,12,25.23,323.9,14.25,11.279,0.175,-0.049,5,2.2,1.99,2.3,2.01,0,48,135,145,44.3976059,-110.5324707,9.1,41.77,0,4158807,0,,,,,,,,,,
4159107,15.09,12,25.23,323.3,14.28,11.297,0.263,0.01,6,2.2,1.99,2.3,2.01,0,48,134,146,44.3976059,-110.5324707,9.1,41.77,0,4158857,0,,,,,,,,,,
4159157,15.09,12,24.38,323.3,14.3,11.312,0.248,0.056,7,2.2,2,2.3,2.01,0,48,133,147,44.3976059,-110.5324631,9.1,41.77,0,4158907,0,,,,,,,,,,
4159207,15.09,14.8,24.38,322.5,14.32,11.325,0.251,0.093,8,2.2,2,2.3,2.01,0,48,132,148,44.3976059,-110.5324631,9.1,41.77,0,4158957,0,,,,,,,,,,
4159257,15.09,14.8,24.38,322.5,14.33,11.337,0.194,0.111,9,2.2,2,2.3,2.01,0,48,131,149,44.3976059,-110.5324631,9.1,41.77,0,4159007,0,,,,,,,,,,
4159307,15.09,14.8,24.38,321.9,14.33,11.347,0.198,0.127,9,2.2,2,2.3,2.01,0,48,131,149,44.3976059,-110.5324631,9.1,41.77,0,4159057,0,,,,,,,,,,
4159357,15.09,14.8,23.03,321.9,14.33,11.356,0.167,0.135,9,2.2,2,2.3,2.01,0,48,131,149,44.39760971,-110.5324631,9.1,41.77,0,4159107,0,,,,,,,,,,
4159407,15.09,12,23.03,321.7,14.32,11.366,0.175,0.143,10,2.2,2,2.3,2.01,0,48,130,150,44.39760971,-110.5324631,9.1,41.77,0,4159157,0,,,,,,,,,,
4159457,15.09,12,23.03,321.7,14.32,11.376,0.232,0.161,10,2.2,2,2.3,2.01,0,48,130,150,44.39760971,-110.5324631,9.1,41.77,0,4159207,0,,,,,,,,,,
4159507,15.09,12,23.03,322.5,14.31,11.386,0.16,0.162,10,2.2,2,2.3,2.01,0,48,130,150,44.39760971,-110.5324631,9.1,41.77,0,4159257,0,,,,,,,,,,
4159557,15.09,12,25.94,322.5,14.31,11.398,0.209,0.172,10,2.2,2,2.3,2.01,0,48,130,150,44.39760971,-110.5324631,9.1,41.77,0,4159307,0,,,,,,,,,,
4159607,15.09,15.6,25.94,322.5,14.3,11.41,0.186,0.174,10,2.2,2,2.3,2.01,0,48,130,150,44.39760971,-110.5324631,9.1,41.77,0,4159357,0,,,,,,,,,,
4159657,15.09,15.6,25.94,322.5,14.28,11.425,0.061,0.152,10,2.2,2,2.3,2.01,0,48,130,150,44.39760971,-110.5324631,9.1,41.77,0,4159407,0,,,,,,,,,,
4159707,15.09,15.6,25.94,323.6,14.26,11.443,0.003,0.124,9,2.2,2,2.3,2.01,0,48,131,149,44.39760971,-110.5324631,9.1,41.77,0,4159457,0,,,,,,,,,,
4159757,15.09,15.6,25.94,323.6,14.24,11.463,0,0.1,9,2.2,2,2.3,2.01,0,48,131,149,44.39760971,-110.5324631,9.1,41.77,0,4159507,0,,,,,,,,,,
4159807,15.09,14.2,26.16,322.5,14.22,11.486,-0.058,0.07,8,2.2,2,2.3,2.01,0,48,132,148,44.39761353,-110.5324631,9.1,41.77,0,4159557,0,,,,,,,,,,
4159857,15.09,14.2,26.16,322.5,14.3,11.507,0.846,0.216,12,2.2,2,2.3,2.01,0,48,128,152,44.39761353,-110.5324631,9.1,41.77,0,4159607,0,,,,,,,,,,
4159907,15.09,14.2,26.16,322.5,14.25,11.531,-0.134,0.15,10,2.2,2,2.3,2.01,0,48,130,150,44.39761353,-110.5324631,9.1,41.77,0,4159657,0,,,,,,,,,,
4159957,15.09,14.2,21.75,322.5,14.22,11.557,-0.069,0.109,9,2.2,2.03,2.3,2.01,0,48,131,149,44.39761353,-110.5324631,9.1,41.77,0,4159707,0,,,,,,,,,,
4160007,15.09,12.9,21.75,322.5,14.19,11.584,-0.119,0.067,8,2.2,2.03,2.3,2.01,0,48,132,148,44.39761353,-110.5324631,9.1,41.77,0,4159757,0,,,,,,,,,,
4160057,15.09,12.9,21.75,322.5,14.17,11.612,-0.092,0.038,8,2.2,2.03,2.3,2.01,0,48,132,148,44.39761353,-110.5324631,9.1,41.77,0,4159807,0,,,,,,,,,,
4160107,15.09,12.9,21.75,322.5,14.15,11.641,-0.103,0.012,7,2.2,2.03,2.3,2.01,0,48,133,147,44.39761353,-110.5324631,9.1,41.77,0,4159857,0,,,,,,,,,,
4160157,15.09,12.9,24.35,322.5,14.15,11.669,-0.031,0.004,7,2.2,2.03,2.3,2.01,0,48,133,147,44.39761353,-110.5324631,9.1,41.77,0,4159907,0,,,,,,,,,,
4160207,15.09,13.1,24.35,321.9,14.14,11.697,-0.039,-0.003,7,2.2,2.03,2.3,2.01,0,48,133,147,44.39761353,-110.5324631,9.1,41.77,0,4159957,0,,,,,,,,,,
4160257,15.09,13.1,24.35,321.9,14.15,11.723,0.061,0.009,7,2.2,2.03,2.3,2.01,0,48,133,147,44.39761353,-110.5324631,9.1,41.77,0,4160007,0,,,,,,,,,,
4160307,15.09,13.1,24.35,324.1,14.15,11.75,-0.004,0.007,7,2.2,2.03,2.3,2.01,0,48,133,147,44.39761353,-110.5324631,9.1,41.77,0,4160057,0,,,,,,,,,,
4160357,15.09,13.1,24.75,324.1,14.16,11.776,0.114,0.028,7,2.2,2.06,2.3,2.02,0,48,133,147,44.39761353,-110.5324631,9.1,41.77,0,4160107,0,,,,,,,,,,
4160407,15.09,13.4,24.75,323.3,14.16,11.802,0.057,0.034,8,2.2,2.06,2.3,2.02,0,48,132,148,44.39761353,-110.5324631,9.1,41.77,0,4160157,0,,,,,,,,,,
4160457,15.09,13.4,24.75,323.3,14.17,11.828,0.129,0.052,8,2.2,2.06,2.3,2.02,0,48,132,148,44.39761353,-110.5324631,9.1,41.77,0,4160207,0,,,,,,,,,,
4160507,15.09,13.4,24.75,321.9,14.17,11.856,0.103,0.062,8,2.2,2.06,2.3,2.02,0,48,132,148,44.39761353,-110.5324631,9.1,41.77,0,4160257,0,,,,,,,,,,
4160557,15.09,13.4,26.02,321.9,14.17,11.884,0.08,0.066,8,2.2,2.05,2.3,2.02,0,48,132,148,44.39761734,-110.5324631,9.1,41.77,0,4160307,0,,,,,,,,,,
4160607,15.09,13.5,26.02,321.7,14.17,11.913,0.179,0.087,9,2.2,2.05,2.3,2.02,0,48,131,149,44.39761734,-110.5324631,9.1,41.77,0,4160357,0,,,,,,,,,,
4160657,15.09,13.5,26.02,321.7,14.17,11.944,0.129,0.095,9,2.2,2.05,2.3,2.02,0,48,131,149,44.39761734,-110.5324631,9.1,41.77,0,4160407,0,,,,,,,,,,
4160707,15.09,13.5,26.02,323.1,14.17,11.977,0.095,0.096,9,2.2,2.05,2.3,2.03,0,48,131,149,44.39761734,-110.5324631,9.1,41.77,0,4160457,0,,,,,,,,,,
4160757,15.09,13.5,26.02,323.1,14.16,12.012,0.106,0.098,9,2.2,2.05,2.3,2.03,0,48,131,149,44.39761734,-110.5324631,9.1,41.77,0,4160507,0,,,,,,,,,,
4160807,15.09,13.5,25.39,323.6,14.16,12.048,0.068,0.093,9,2.2,2.06,2.3,2.03,0,48,131,149,44.39761734,-110.5324631,9.1,41.77,0,4160557,0,,,,,,,,,,
4160857,15.09,13.5,25.39,323.6,14.15,12.086,0.076,0.09,9,2.2,2.06,2.3,2.03,0,48,131,149,44.39761734,-110.5324631,9.1,41.77,0,4160607,0,,,,,,,,,,
4160907,15.09,13.5,25.39,323.6,14.14,12.125,0.022,0.077,9,2.2,2.06,2.3,2.03,0,48,131,149,44.39761734,-110.5324631,9.1,41.77,0,4160657,0,,,,,,,,,,
4160957,15.09,13.5,25.42,323.6,14.13,12.164,0.038,0.07,9,2.2,2.07,2.3,2.03,0,48,131,149,44.39762115,-110.5324554,9.1,41.77,0,4160707,0,,,,,,,,,,
4161007,15.09,12.5,25.42,321.7,14.12,12.204,0.03,0.064,9,2.2,2.07,2.3,2.03,0,48,131,149,44.39762115,-110.5324554,9.1,41.77,0,4160757,0,,,,,,,,,,
4161057,15.09,12.5,25.42,321.7,14.11,12.244,-0.027,0.047,8,2.2,2.07,2.3,2.04,0,48,132,148,44.39762115,-110.5324554,9.1,41.77,0,4160807,0,,,,,,,,,,
4161107,15.09,12.5,25.42,321.7,14.1,12.283,0.019,0.043,8,2.2,2.07,2.3,2.04,0,48,132,148,44.39762115,-110.5324554,9.1,41.77,0,4160857,0,,,,,,,,,,
4161157,15.09,12.5,26.75,321.7,14.11,12.322,0.122,0.058,9,2.2,2.08,2.3,2.04,0,48,131,149,44.39762115,-110.5324554,9.1,41.77,0,4160907,0,,,,,,,,,,
4161207,15.09,13.6,26.75,322.7,14.11,12.36,0.133,0.073,9,2.2,2.08,2.3,2.04,0,48,131,149,44.39762115,-110.5324554,9.1,41.77,0,4160957,0,,,,,,,,,,
4161257,15.09,13.6,26.75,322.7,14.11,12.397,0.08,0.074,9,2.2,2.08,2.3,2.04,0,48,131,149,44.39762115,-110.5324554,9.1,41.77,0,4161007,0,,,,,,,,,,
4161307,15.09,13.6,26.75,322.1,14.09,12.435,-0.016,0.057,9,2.2,2.08,2.3,2.04,0,48,131,149,44.39762115,-110.5324554,9.1,41.77,0,4161057,0,,,,,,,,,,
4161357,15.09,13.6,23.38,322.1,14.08,12.472,-0.069,0.034,8,2.2,2.09,2.3,2.05,0,48,132,148,44.39762497,-110.5324554,9.1,41.77,0,4161107,0,,,,,,,,,,
4161407,15.09,14,23.38,322.5,14.06,12.511,-0.111,0.007,8,2.2,2.09,2.3,2.05,0,48,132,148,44.39762497,-110.5324554,9.1,41.77,0,4161157,0,,,,,,,,,,
4161457,15.09,14,23.38,322.5,14.05,12.551,-0.1,-0.013,7,2.2,2.09,2.3,2.05,0,48,133,147,44.39762497,-110.5324554,9.1,41.77,0,4161207,0,,,,,,,,,,
4161507,15.09,14,23.38,323.3,14.04,12.592,-0.142,-0.037,7,2.2,2.09,2.3,2.05,0,48,133,147,44.39762497,-110.5324554,9.1,41.77,0,4161257,0,,,,,,,,,,
4161557,15.09,14,27.64,323.3,14.03,12.635,-0.157,-0.06,6,2.2,2.11,2.3,2.05,0,48,134,146,44.39762497,-110.5324554,9.1,41.77,0,4161307,0,,,,,,,,,,
4161607,15.09,13.6,27.64,321.9,14.02,12.675,-0.172,-0.081,6,2.2,2.11,2.3,2.06,0,48,134,146,44.39762497,-110.5324554,9.1,41.77,0,4161357,0,,,,,,,,,,
4161657,15.09,13.6,27.64,321.9,14.03,12.722,-0.016,-0.068,6,2.2,2.11,2.3,2.06,0,48,134,146,44.39762497,-110.5324554,9.1,41.77,0,4161407,0,,,,,,,,,,
4161707,15.09,13.6,27.64,322.7,14.05,12.768,0.083,-0.04,7,2.2,2.11,2.3,2.06,0,48,133,147,44.39762497,-110.5324554,9.1,41.77,0,4161457,0,,,,,,,,,,
4161757,15.09,13.6,27.64,322.7,14.06,12.815,0.091,-0.015,7,2.2,2.11,2.3,2.06,0,48,133,147,44.39762497,-110.5324554,9.1,41.77,0,4161507,0,,,,,,,,,,
