Fri Jul 17 08:41:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	4
I = 	9
D = 	23
BitShift K = 	2
BitShift I = 	7
BitShift D = 	4
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	55158	0	0	0	271	0	304	33	1068	8	200	0
1:Man. 	55360	0	0	0	271	0	304	33	1068	8	200	0
1:Man. 	55561	0	0	0	275	0	304	29	1068	8	200	0
1:Man. 	55762	0	0	0	275	0	304	29	1068	8	200	0
1:Man. 	55964	0	0	0	275	0	304	29	1068	8	200	0
1:Man. 	56164	0	0	0	275	0	304	29	1068	8	200	0
1:Man. 	56367	0	0	0	275	0	304	29	1068	8	200	0
1:Man. 	56569	0	0	0	281	0	304	23	1068	8	200	0
1:Man. 	56771	0	0	0	281	0	304	23	1068	8	200	0
1:Man. 	56971	0	0	0	281	0	304	23	1068	8	200	0
1:Man. 	57174	0	0	0	281	0	304	23	1068	8	200	0
1:Man. 	57375	0	0	0	281	0	304	23	1068	8	200	0
1:Man. 	57575	0	0	0	287	0	304	17	1068	8	200	0
1:Man. 	57778	0	0	0	287	0	304	17	1068	8	200	0
1:Man. 	57979	0	0	0	287	0	304	17	1068	8	200	0
1:Man. 	58182	0	0	0	287	0	304	17	1068	8	200	0
1:Man. 	58384	0	0	0	287	0	304	17	1068	8	200	0
1:Man. 	58585	0	0	0	294	0	304	10	1084	8	194	6
1:Man. 	58788	0	0	0	294	0	304	10	1148	8	198	2
1:Man. 	58988	0	0	0	294	0	304	10	1180	9	200	0
1:Man. 	59188	0	0	0	294	0	304	10	1180	9	200	0
1:Man. 	59389	0	0	0	294	0	304	10	1180	9	200	0
1:Man. 	59590	0	0	0	301	0	304	3	1189	9	196	4
1:Man. 	59790	0	0	0	301	0	304	3	1216	9	198	2
1:Man. 	59998	0	0	0	301	0	304	3	1243	9	200	0
1:Man. 	60199	0	0	0	301	0	304	3	1243	9	200	0
1:Man. 	60401	0	0	0	301	0	304	3	1243	9	200	0
1:Man. 	60602	0	0	0	310	0	304	-6	1243	9	191	9
1:Man. 	60802	0	0	0	310	0	304	-6	1243	9	191	9
1:Man. 	61002	0	0	0	310	0	304	-6	1240	9	191	9
1:Man. 	61204	0	0	0	310	0	304	-6	1228	9	190	10
1:Man. 	61404	0	0	0	310	0	304	-6	1219	9	189	11
1:Man. 	61605	0	0	0	319	0	304	-15	1189	9	180	20
1:Man. 	61806	0	0	0	319	0	304	-15	1141	8	177	23
1:Man. 	62013	0	0	0	319	0	304	-15	1105	8	174	26
1:Man. 	62214	0	0	0	319	0	304	-15	1045	8	170	30
1:Man. 	62414	0	0	0	319	0	304	-15	985	7	166	34
1:Man. 	62616	0	0	0	331	0	304	-27	889	6	147	53
1:Man. 	62816	0	0	0	331	0	304	-27	808	6	141	59
1:Man. 	63017	0	0	0	331	0	304	-27	696	5	133	67
1:Man. 	63218	0	0	0	331	0	304	-27	572	4	125	75
1:Man. 	63418	0	0	0	331	0	304	-27	479	3	118	82
1:Man. 	63620	0	0	0	340	0	304	-36	337	2	104	96
1:Man. 	63820	0	0	0	340	0	304	-36	177	1	93	107
1:Man. 	64028	0	0	0	340	0	304	-36	57	0	85	115
1:Man. 	64228	0	0	0	340	0	304	-36	-119	-1	72	128
1:Man. 	64430	0	0	0	340	0	304	-36	-295	-3	60	140
1:Man. 	64630	0	0	0	349	0	304	-45	-445	-4	48	152
1:Man. 	64831	0	0	0	349	0	304	-45	-657	-6	33	167
1:Man. 	65032	0	0	0	349	0	304	-45	-873	-7	18	182
1:Man. 	65232	0	0	0	349	0	304	-45	-1101	-9	2	198
1:Man. 	65432	0	0	0	349	0	304	-45	-1158	-10	0	200
1:Man. 	65632	0	0	0	354	0	304	-50	-1158	-10	0	200
1:Man. 	65835	0	0	0	354	0	304	-50	-1158	-10	0	200
1:Man. 	66037	0	0	0	354	0	304	-50	-1158	-10	0	200
1:Man. 	66239	0	0	0	354	0	304	-50	-1158	-10	0	200
1:Man. 	66439	0	0	0	354	0	304	-50	-1158	-10	0	200
1:Man. 	66641	0	0	0	359	0	304	-55	-1158	-10	0	200
1:Man. 	66843	0	0	0	359	0	304	-55	-1158	-10	0	200
1:Man. 	67043	0	0	0	359	0	304	-55	-1158	-10	0	200
1:Man. 	67243	0	0	0	359	0	304	-55	-1158	-10	0	200
1:Man. 	67454	0	0	0	359	0	304	-55	-1158	-10	0	200
1:Man. 	67654	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	67856	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	68056	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	68257	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	68457	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	68657	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	68858	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	69061	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	69263	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	69473	0	0	0	1	0	304	-57	-1158	-10	0	200
1:Man. 	69675	0	0	0	0	0	304	-56	-1158	-10	0	200
1:Man. 	69877	0	0	0	0	0	304	-56	-1158	-10	0	200
1:Man. 	70077	0	0	0	0	0	304	-56	-1158	-10	0	200
1:Man. 	70279	0	0	0	0	0	304	-56	-1158	-10	0	200
1:Man. 	70480	0	0	0	0	0	304	-56	-1158	-10	0	200
1:Man. 	70681	0	0	0	355	0	304	-51	-1158	-10	0	200
1:Man. 	70883	0	0	0	355	0	304	-51	-1158	-10	200	0
1:Man. 	71086	0	0	0	355	0	304	-51	-1158	-10	200	0
1:Man. 	71288	0	0	0	355	0	304	-51	-1158	-10	200	0
1:Man. 	71491	0	0	0	355	0	304	-51	-1158	-10	200	0
1:Man. 	71693	0	0	0	351	0	304	-47	-1158	-10	200	0
1:Man. 	71896	0	0	0	351	0	304	-47	-1158	-10	0	200
1:Man. 	72098	0	0	0	351	0	304	-47	-1158	-10	0	200
1:Man. 	72300	0	0	0	351	0	304	-47	-1158	-10	0	200
1:Man. 	72500	0	0	0	351	0	304	-47	-1158	-10	0	200
1:Man. 	72702	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	72912	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	73114	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	73314	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	73517	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	73718	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	73918	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	74118	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	74319	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	74519	0	0	0	347	0	304	-43	-1158	-10	0	200
1:Man. 	74719	0	0	0	342	0	304	-38	-1158	-10	0	200
1:Man. 	74921	0	0	0	342	0	304	-38	-1158	-10	0	200
1:Man. 	75123	0	0	0	342	0	304	-38	-1158	-10	0	200
1:Man. 	75323	0	0	0	342	0	304	-38	-1158	-10	0	200
1:Man. 	75526	0	0	0	342	0	304	-38	-1158	-10	0	200
1:Man. 	75727	0	0	0	336	0	304	-32	-1158	-10	0	200
1:Man. 	75927	0	0	0	336	0	304	-32	-1158	-10	0	200
1:Man. 	76127	0	0	0	336	0	304	-32	-1158	-10	0	200
1:Man. 	76328	0	0	0	336	0	304	-32	-1158	-10	0	200
1:Man. 	76528	0	0	0	336	0	304	-32	-1158	-10	0	200
1:Man. 	76728	0	0	0	329	0	304	-25	-1158	-10	0	200
1:Man. 	76940	0	0	0	329	0	304	-25	-1158	-10	0	200
1:Man. 	77143	0	0	0	329	0	304	-25	-1158	-10	0	200
1:Man. 	77344	0	0	0	329	0	304	-25	-1158	-10	0	200
1:Man. 	77545	0	0	0	319	0	304	-15	-1158	-10	0	200
1:Man. 	77747	0	0	0	319	0	304	-15	-1158	-10	0	200
1:Man. 	77949	0	0	0	319	0	304	-15	-1158	-10	0	200
1:Man. 	78149	0	0	0	319	0	304	-15	-1158	-10	0	200
1:Man. 	78351	0	0	0	319	0	304	-15	-1158	-10	0	200
1:Man. 	78551	0	0	0	309	0	304	-15	-1158	-10	0	200
1:Man. 	78753	0	0	0	309	0	304	-5	-1158	-10	0	200
1:Man. 	78953	0	0	0	309	0	304	-5	-1158	-10	0	200
1:Man. 	79155	0	0	0	309	0	304	-5	-1158	-10	0	200
1:Man. 	79357	0	0	0	309	0	304	-5	-1158	-10	0	200
1:Man. 	79557	0	0	0	300	0	304	-5	-1158	-10	0	200
1:Man. 	79757	0	0	0	300	0	304	4	-1182	-10	5	195
1:Man. 	79958	0	0	0	300	0	304	4	-1206	-10	6	194
1:Man. 	80158	0	0	0	300	0	304	4	-1238	-10	3	197
1:Man. 	80359	0	0	0	300	0	304	4	-1270	-10	1	199
1:Man. 	80560	0	0	0	291	0	304	13	-1282	-11	9	191
1:Man. 	80763	0	0	0	291	0	304	13	-1291	-11	9	191
1:Man. 	80967	0	0	0	291	0	304	13	-1303	-11	8	192
1:Man. 	81168	0	0	0	291	0	304	13	-1315	-11	7	193
1:Man. 	81369	0	0	0	291	0	304	13	-1327	-11	6	194
1:Man. 	81570	0	0	0	281	0	304	23	-1344	-11	15	185
1:Man. 	81771	0	0	0	281	0	304	23	-1338	-11	15	185
1:Man. 	81972	0	0	0	281	0	304	23	-1330	-11	14	186
1:Man. 	82172	0	0	0	281	0	304	23	-1322	-11	15	185
1:Man. 	82373	0	0	0	281	0	304	23	-1316	-11	15	185
1:Man. 	82575	0	0	0	272	0	304	23	-1316	-11	15	185
1:Man. 	82776	0	0	0	272	0	304	32	-1288	-11	26	174
1:Man. 	82983	0	0	0	272	0	304	32	-1267	-10	27	173
1:Man. 	83183	0	0	0	272	0	304	32	-1239	-10	31	169
