Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
8372424,174.48,177.5,180.53,75.9,176.33,-16.2,0.007,0.228,-6,2.4,2.32,2.3,2.34,0,52,150,138,44.39727402,-110.53051,94.64,181.1,2,273236,0
8372474,174.48,177.5,180.53,75.8,176.25,-16.187,-0.386,0.112,-9,2.4,2.32,2.3,2.34,0,52,153,135,44.3972702,-110.53051,94.64,181.1,2,273286,0
8372524,174.48,179.8,180.53,75.8,176.19,-16.171,-0.477,-0.001,-11,2.4,2.32,2.3,2.34,0,52,155,133,44.3972702,-110.53051,94.64,181.1,2,273336,0
8372574,174.48,179.8,180.53,75.7,176.12,-16.153,-0.679,-0.13,-14,2.4,2.32,2.3,2.34,0,52,158,130,44.3972702,-110.53051,94.64,181.1,2,273386,0
8372624,174.48,179.8,180.53,75.7,176.07,-16.132,-0.706,-0.24,-17,2.4,2.32,2.3,2.34,0,52,161,127,44.3972702,-110.53051,94.64,181.1,2,273436,0
8372674,174.48,179.8,180.53,75.8,176.03,-16.11,-0.748,-0.337,-19,2.4,2.32,2.3,2.34,0,52,163,125,44.3972702,-110.53051,94.64,181.1,2,273486,0
8372724,174.48,178.7,180.53,75.8,176.01,-16.089,-0.721,-0.411,-21,2.4,2.32,2.3,2.34,0,52,165,123,44.3972702,-110.53051,94.64,181.1,2,273536,0
8372774,174.48,178.7,180.53,75.8,176.01,-16.069,-0.634,-0.454,-22,2.4,2.32,2.3,2.34,0,52,166,122,44.3972702,-110.53051,94.64,181.1,2,273586,0
8372824,174.48,178.7,180.53,75.8,176.02,-16.051,-0.603,-0.483,-23,2.4,2.32,2.3,2.34,0,52,167,121,44.3972702,-110.53051,94.64,181.1,2,273636,0
8372874,174.48,178.7,180.53,75.8,176.05,-16.03,-0.42,-0.473,-22,2.4,2.32,2.3,2.34,0,52,166,122,44.3972702,-110.53051,94.64,181.1,2,273686,0
8372924,174.48,177.1,180.53,75.8,176.1,-16.014,-0.187,-0.42,-21,2.4,2.32,2.3,2.34,0,52,165,123,44.3972702,-110.53051,94.64,181.1,2,273736,0
8372974,174.48,177.1,180.53,75.8,176.17,-16.003,-0.039,-0.348,-20,2.4,2.32,2.3,2.34,0,52,164,124,44.3972702,-110.53051,94.64,181.1,2,273786,0
8373024,174.48,177.1,180.53,75.8,176.23,-15.997,0.122,-0.261,-18,2.4,2.32,2.3,2.33,0,52,162,126,44.3972702,-110.53051,94.64,181.1,2,273836,0
8373074,174.48,177.1,180.53,75.7,176.31,-15.996,0.4,-0.137,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.39726639,-110.53051,94.64,181.1,2,273886,0
8373124,174.48,176.9,180.53,75.7,176.39,-15.999,0.534,-0.011,-12,2.4,2.32,2.3,2.33,0,52,156,132,44.39726639,-110.53051,94.64,181.1,2,273936,0
8373174,174.48,176.9,180.53,75.3,176.47,-16.006,0.701,0.123,-9,2.4,2.32,2.3,2.33,0,52,153,135,44.39726639,-110.53051,94.64,181.1,2,273986,0
8373224,174.48,176.9,180.53,75.3,176.53,-16.017,0.808,0.251,-6,2.4,2.32,2.3,2.33,0,52,150,138,44.39726639,-110.53051,94.64,181.1,2,274036,0
8373274,174.48,176.9,180.53,75.3,176.59,-16.031,0.942,0.381,-3,2.4,2.32,2.3,2.33,0,52,147,141,44.39726639,-110.53051,94.64,181.1,2,274086,0
8373324,174.48,176.8,180.53,75.3,176.64,-16.048,1.052,0.507,0,2.4,2.32,2.3,2.33,0,52,144,144,44.39726639,-110.53051,94.64,181.1,2,274136,0
8373374,174.48,176.8,180.53,74.9,176.67,-16.066,1.003,0.6,1,2.4,2.32,2.3,2.33,0,52,143,145,44.39726639,-110.53051,94.64,181.1,2,274186,0
8373424,174.48,176.8,180.53,74.9,176.67,-16.083,0.869,0.651,2,2.4,2.32,2.3,2.33,0,52,142,146,44.39726639,-110.53051,94.64,181.1,2,274236,0
8373474,174.48,176.8,180.53,74.8,176.66,-16.101,0.946,0.706,4,2.4,2.32,2.3,2.33,0,52,140,148,44.39726257,-110.53051,94.64,181.1,2,274286,0
8373524,174.48,177.1,180.53,74.8,176.63,-16.116,0.717,0.708,4,2.4,2.32,2.3,2.33,0,52,140,148,44.39726257,-110.53051,94.64,181.1,2,274336,0
8373574,174.48,177.1,180.53,75.1,176.59,-16.129,0.648,0.696,4,2.4,2.32,2.3,2.33,0,52,140,148,44.39726257,-110.53051,94.64,181.1,2,274386,0
8373624,174.48,177.1,180.53,75.1,176.52,-16.136,0.347,0.63,2,2.4,2.32,2.3,2.33,0,52,142,146,44.39726257,-110.53051,94.64,181.1,2,274436,0
8373674,174.48,177.1,180.53,75.1,176.43,-16.138,0.072,0.525,0,2.4,2.32,2.3,2.33,0,52,144,144,44.39726257,-110.53051,94.64,181.1,2,274486,0
8373724,174.48,178.7,180.53,75.1,176.44,-16.14,0.843,0.584,1,2.4,2.32,2.3,2.33,0,52,143,145,44.39726257,-110.53051,94.64,181.1,2,274536,0
8373774,174.48,178.7,180.53,75.1,176.31,-16.134,-0.416,0.395,-2,2.4,2.32,2.3,2.33,0,52,146,142,44.39726257,-110.53051,94.64,181.1,2,274586,0
8373824,174.48,178.7,180.53,75.1,176.18,-16.12,-0.676,0.192,-6,2.4,2.32,2.3,2.33,0,52,150,138,44.39726257,-110.53051,94.64,181.1,2,274636,0
8373874,174.48,178.7,180.53,75.1,176.06,-16.1,-0.878,-0.01,-11,2.4,2.32,2.3,2.33,0,52,155,133,44.39725876,-110.53051,94.64,181.1,2,274686,0
8373924,174.48,178.5,180.53,75.1,175.95,-16.076,-1.038,-0.204,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.39725876,-110.53051,94.64,181.1,2,274736,0
8373974,174.48,178.5,180.53,75.3,175.88,-16.048,-1.057,-0.366,-19,2.4,2.32,2.3,2.33,0,52,163,125,44.39725876,-110.53051,94.64,181.1,2,274786,0
8374024,174.48,178.5,180.53,75.3,175.82,-16.018,-1.13,-0.511,-22,2.4,2.32,2.3,2.33,0,52,166,122,44.39725876,-110.53051,94.64,181.1,2,274836,0
8374074,174.48,178.5,180.53,75.2,175.79,-15.988,-1.03,-0.61,-25,2.4,2.32,2.3,2.33,0,52,169,119,44.39725876,-110.53051,94.64,181.1,2,274886,0
8374124,174.48,177.5,180.53,75.2,175.8,-15.961,-0.817,-0.649,-26,2.4,2.32,2.3,2.33,0,52,170,118,44.39725876,-110.53051,94.64,181.1,2,274936,0
8374174,174.48,177.5,180.53,74.8,175.82,-15.936,-0.821,-0.682,-27,2.4,2.32,2.3,2.33,0,52,171,117,44.39725876,-110.53051,94.64,181.1,2,274986,0
8374224,174.48,177.5,180.53,74.8,175.84,-15.915,-0.752,-0.696,-27,2.4,2.32,2.3,2.33,0,52,171,117,44.39725876,-110.53051,94.64,181.1,2,275036,0
8374274,174.48,177.5,180.53,74.8,175.9,-15.9,-0.481,-0.657,-26,2.4,2.32,2.3,2.33,0,52,170,118,44.39725494,-110.53051,94.64,181.1,2,275086,0
8374324,174.48,175.8,180.53,74.8,175.98,-15.891,-0.26,-0.582,-25,2.4,2.32,2.3,2.33,0,52,169,119,44.39725494,-110.53051,94.64,181.1,2,275136,0
8374374,174.48,175.8,180.53,74.3,175.95,-15.884,-1.08,-0.675,-27,2.4,2.32,2.3,2.33,0,52,171,117,44.39725494,-110.53051,94.64,181.1,2,275186,0
8374424,174.48,175.8,180.53,74.3,176.07,-15.884,0.129,-0.524,-24,2.4,2.32,2.3,2.33,0,52,168,120,44.39725494,-110.53051,94.64,181.1,2,275236,0
8374474,174.48,175.8,180.53,74.1,176.18,-15.893,0.316,-0.366,-20,2.4,2.32,2.3,2.33,0,52,164,124,44.39725494,-110.53051,94.64,181.1,2,275286,0
8374524,174.48,177.1,180.53,74.1,176.29,-15.909,0.454,-0.213,-17,2.4,2.32,2.3,2.33,0,52,161,127,44.39725494,-110.53051,94.64,181.1,2,275336,0
8374574,174.48,177.1,180.53,74,176.39,-15.931,0.625,-0.056,-13,2.4,2.32,2.3,2.33,0,52,157,131,44.39725494,-110.53051,94.64,181.1,2,275386,0
8374624,174.48,177.1,180.53,74,176.47,-15.958,0.721,0.09,-10,2.4,2.32,2.3,2.33,0,52,154,134,44.39725494,-110.53051,94.64,181.1,2,275436,0
8374674,174.48,177.1,180.53,74.5,176.54,-15.99,0.858,0.234,-7,2.4,2.32,2.3,2.33,0,52,151,137,44.39725494,-110.53051,94.64,181.1,2,275486,0
8374724,174.48,178.1,180.53,74.5,176.59,-16.025,0.812,0.342,-4,2.4,2.32,2.3,2.33,0,52,148,140,44.39725494,-110.53051,94.64,181.1,2,275537,0
8374774,174.48,178.1,180.53,74.9,176.64,-16.062,0.934,0.452,-2,2.4,2.32,2.3,2.33,0,52,146,142,44.39725494,-110.53051,94.64,181.1,2,275586,0
8374824,174.48,178.1,180.53,74.9,176.67,-16.099,0.923,0.54,0,2.4,2.32,2.3,2.33,0,52,144,144,44.39725494,-110.53051,94.64,181.1,2,275636,0
8374874,174.48,178.1,180.53,74.9,176.77,-16.141,1.804,0.777,5,2.4,2.32,2.3,2.33,0,52,139,149,44.39725113,-110.53051,94.64,181.1,2,275686,0
8374924,174.48,177.8,180.53,74.9,176.72,-16.178,0.679,0.758,5,2.4,2.32,2.3,2.33,0,52,139,149,44.39725113,-110.53051,94.64,181.1,2,275736,0
8374974,174.48,177.8,180.53,74.9,176.66,-16.21,0.476,0.705,4,2.4,2.32,2.3,2.33,0,52,140,148,44.39725113,-110.53051,94.64,181.1,2,275786,0
8375024,174.48,177.8,180.53,75.3,176.57,-16.236,0.251,0.619,2,2.4,2.32,2.3,2.33,0,52,142,146,44.39725113,-110.53051,94.64,181.1,2,275836,0
8375074,174.48,177.8,180.53,75.3,176.49,-16.253,0.103,0.521,0,2.4,2.32,2.3,2.33,0,52,144,144,44.39724731,-110.53051,94.64,181.1,2,275886,0
8375124,174.48,177.7,180.53,76,176.41,-16.264,0.026,0.428,-1,2.4,2.32,2.3,2.33,0,52,145,143,44.39724731,-110.53051,94.64,181.1,2,275936,0
8375174,174.48,177.7,180.53,76,176.43,-16.272,0.824,0.501,0,2.4,2.32,2.3,2.33,0,52,144,144,44.39724731,-110.53051,94.64,181.1,2,275986,0
8375224,174.48,177.7,180.53,77,176.33,-16.272,-0.256,0.358,-3,2.4,2.32,2.3,2.33,0,52,147,141,44.39724731,-110.53051,94.64,181.1,2,276036,0
8375274,174.48,177.7,180.53,77,176.25,-16.266,-0.313,0.232,-6,2.4,2.32,2.3,2.33,0,52,150,138,44.39724731,-110.53051,94.64,181.1,2,276086,0
8375324,174.48,179.1,180.53,77.3,176.17,-16.253,-0.39,0.114,-8,2.4,2.32,2.3,2.33,0,52,152,136,44.39724731,-110.53051,94.64,181.1,2,276136,0
8375374,174.48,179.1,180.53,77.3,176.12,-16.237,-0.374,0.02,-10,2.4,2.32,2.3,2.33,0,52,154,134,44.39724731,-110.53051,94.64,181.1,2,276186,0
8375424,174.48,179.1,180.53,77.1,176.09,-16.219,-0.271,-0.036,-12,2.4,2.32,2.3,2.33,0,52,156,132,44.39724731,-110.53051,94.64,181.1,2,276236,0
8375474,174.48,179.1,180.53,77.1,176.06,-16.201,-0.329,-0.092,-13,2.4,2.32,2.3,2.33,0,52,157,131,44.3972435,-110.53051,94.64,181.1,2,276286,0
8375524,174.48,178.3,180.53,76.7,176.04,-16.183,-0.344,-0.141,-14,2.4,2.32,2.3,2.33,0,52,158,130,44.3972435,-110.53051,94.64,181.1,2,276336,0
8375574,174.48,178.3,180.53,76.7,176.03,-16.166,-0.29,-0.17,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.3972435,-110.53051,94.64,181.1,2,276386,0
8375624,174.48,178.3,180.53,76.5,176.03,-16.15,-0.279,-0.191,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.3972435,-110.53051,94.64,181.1,2,276436,0
8375674,174.48,178.3,180.53,76.5,176.04,-16.137,-0.21,-0.196,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.3972435,-110.53051,94.64,181.1,2,276486,0
8375724,174.48,177.7,180.53,76,176.05,-16.127,-0.245,-0.206,-16,2.4,2.32,2.3,2.33,0,52,160,128,44.3972435,-110.53051,94.64,181.1,2,276536,0
8375774,174.48,177.7,180.53,76,176.07,-16.12,-0.103,-0.187,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.3972435,-110.53051,94.64,181.1,2,276586,0
8375824,174.48,177.7,180.53,76,176.09,-16.115,-0.107,-0.173,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.3972435,-110.53051,94.64,181.1,2,276636,0
8375874,174.48,177.7,180.53,76,176.12,-16.112,0.019,-0.138,-14,2.4,2.32,2.3,2.33,0,52,158,130,44.3972435,-110.53051,94.64,181.1,2,276686,0
8375924,174.48,176.6,180.53,74.8,176.12,-16.111,-0.172,-0.145,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.3972435,-110.53051,94.64,181.1,2,276736,0
8375974,174.48,176.6,180.53,74.8,176.13,-16.111,-0.092,-0.135,-14,2.4,2.32,2.3,2.33,0,52,158,130,44.3972435,-110.53051,94.64,181.1,2,276786,0
8376024,174.48,176.6,180.53,74.8,176.14,-16.113,-0.161,-0.14,-14,2.4,2.32,2.3,2.33,0,52,158,130,44.3972435,-110.53051,94.64,181.1,2,276836,0
8376074,174.48,176.6,180.53,74.8,176.05,-16.111,-1.069,-0.315,-18,2.4,2.32,2.3,2.33,0,52,162,126,44.39723969,-110.53051,94.64,181.1,2,276886,0
8376124,174.48,175.8,180.53,74.1,176.08,-16.11,-0.164,-0.286,-18,2.4,2.32,2.3,2.33,0,52,162,126,44.39723969,-110.53051,94.64,181.1,2,276936,0
8376174,174.48,175.8,180.53,74.1,176.11,-16.112,-0.084,-0.248,-17,2.4,2.32,2.3,2.33,0,52,161,127,44.39723969,-110.53051,94.64,181.1,2,276986,0
8376224,174.48,175.8,180.53,74.3,176.15,-16.116,-0.058,-0.212,-16,2.4,2.32,2.3,2.33,0,52,160,128,44.39723969,-110.53051,94.64,181.1,2,277036,0
8376274,174.48,175.8,180.53,74.3,176.19,-16.121,0.103,-0.153,-15,2.4,2.32,2.3,2.33,0,52,159,129,44.39723587,-110.53051,94.64,181.1,2,277086,0
8376324,174.48,176,180.53,74.5,176.23,-16.128,0.186,-0.089,-14,2.4,2.32,2.3,2.33,0,52,158,130,44.39723587,-110.53051,94.64,181.1,2,277136,0
8376374,174.48,176,180.53,74.5,176.28,-16.137,0.343,-0.008,-12,2.4,2.32,2.3,2.33,0,52,156,132,44.39723587,-110.53051,94.64,181.1,2,277186,0
8376424,174.48,176,180.53,75.2,176.33,-16.15,0.469,0.082,-10,2.4,2.32,2.3,2.33,0,52,154,134,44.39723587,-110.53051,94.64,181.1,2,277236,0
8376474,174.48,176,180.53,75.2,176.38,-16.165,0.591,0.178,-8,2.4,2.32,2.3,2.33,0,52,152,136,44.39723587,-110.53051,94.64,181.1,2,277286,0
8376524,174.48,178,180.53,75.8,176.42,-16.183,0.598,0.256,-6,2.4,2.32,2.3,2.33,0,52,150,138,44.39723587,-110.53051,94.64,181.1,2,277336,0
8376574,174.48,178,180.53,75.8,176.44,-16.203,0.637,0.327,-4,2.4,2.32,2.3,2.32,0,52,148,140,44.39723587,-110.53051,94.64,181.1,2,277386,0
8376624,174.48,178,180.53,76.4,176.46,-16.224,0.637,0.384,-3,2.4,2.32,2.3,2.32,0,52,147,141,44.39723587,-110.53051,94.64,181.1,2,277436,0
8376674,174.48,178,180.53,76.4,176.45,-16.247,0.488,0.403,-2,2.4,2.32,2.3,2.32,0,52,146,142,44.39723206,-110.53051,94.64,181.1,2,277486,0
8376724,174.48,179.8,180.53,77.3,176.44,-16.27,0.454,0.411,-2,2.4,2.32,2.3,2.32,0,52,146,142,44.39723206,-110.53051,94.64,181.1,2,277536,0
8376774,174.48,179.8,180.53,77.3,176.4,-16.292,0.248,0.379,-3,2.4,2.32,2.3,2.32,0,52,147,141,44.39723206,-110.53051,94.64,181.1,2,277586,0
8376824,174.48,179.8,180.53,77.3,176.36,-16.314,0.068,0.319,-4,2.4,2.32,2.3,2.32,0,52,148,140,44.39723206,-110.53051,94.64,181.1,2,277636,0
8376874,174.48,179.8,180.53,77.3,176.4,-16.339,0.839,0.415,-2,2.4,2.32,2.3,2.32,0,52,146,142,44.39723206,-110.53051,94.64,181.1,2,277686,0
8376924,174.48,179.6,180.53,77.3,176.3,-16.36,-0.351,0.269,-5,2.4,2.32,2.3,2.32,0,52,149,139,44.39723206,-110.53051,94.64,181.1,2,277736,0
8376974,174.48,179.6,180.53,77.3,176.2,-16.377,-0.512,0.121,-8,2.4,2.32,2.3,2.32,0,52,152,136,44.39723206,-110.53051,94.64,181.1,2,277786,0
8377024,174.48,179.6,180.53,77.3,176.12,-16.389,-0.672,-0.03,-12,2.4,2.32,2.3,2.32,0,52,156,132,44.39723206,-110.53051,94.64,181.1,2,277836,0
8377074,174.48,179.6,180.53,77.3,176.04,-16.391,-0.805,-0.177,-15,2.4,2.32,2.3,2.32,0,52,159,129,44.39722824,-110.5305176,94.64,181.1,2,277886,0
8377124,174.48,178.3,180.53,76.7,175.99,-16.39,-0.782,-0.292,-18,2.4,2.32,2.3,2.32,0,52,162,126,44.39722824,-110.5305176,94.64,181.1,2,277936,0
8377174,174.48,178.3,180.53,76.7,175.95,-16.386,-0.84,-0.396,-20,2.4,2.32,2.3,2.32,0,52,164,124,44.39722824,-110.5305176,94.64,181.1,2,277986,0
8377224,174.48,178.3,180.53,75.8,175.94,-16.38,-0.725,-0.459,-22,2.4,2.32,2.3,2.32,0,52,166,122,44.39722824,-110.5305176,94.64,181.1,2,278036,0
8377274,174.48,178.3,180.53,75.8,175.94,-16.372,-0.683,-0.502,-23,2.4,2.32,2.3,2.32,0,52,167,121,44.39722824,-110.5305176,94.64,181.1,2,278086,0
8377324,174.48,175.2,180.53,75.5,175.96,-16.364,-0.542,-0.509,-23,2.4,2.32,2.3,2.32,0,52,167,121,44.39722824,-110.5305176,94.64,181.1,2,278136,0
8377374,174.48,175.2,180.53,75.5,176,-16.356,-0.382,-0.485,-23,2.4,2.32,2.3,2.32,0,52,167,121,44.39722824,-110.5305176,94.64,181.1,2,278186,0
8377424,174.48,175.2,180.53,74.9,176.04,-16.35,-0.275,-0.445,-22,2.4,2.32,2.3,2.32,0,52,166,122,44.39722824,-110.5305176,94.64,181.1,2,278236,0
8377474,174.48,175.2,180.53,74.9,176,-16.341,-1.088,-0.566,-25,2.4,2.32,2.3,2.32,0,52,169,119,44.39722443,-110.5305176,94.64,181.1,2,278286,0
8377524,174.48,177.3,180.53,74.6,176.09,-16.338,0.061,-0.449,-22,2.4,2.32,2.3,2.32,0,52,166,122,44.39722443,-110.5305176,94.64,181.1,2,278336,0
8377574,174.48,177.3,180.53,74.6,176.17,-16.339,0.114,-0.343,-20,2.4,2.32,2.3,2.32,0,52,164,124,44.39722443,-110.5305176,94.64,181.1,2,278386,0
8377624,174.48,177.3,180.53,74.5,176.25,-16.346,0.228,-0.236,-17,2.4,2.32,2.3,2.32,0,52,161,127,44.39722443,-110.5305176,94.64,181.1,2,278436,0
8377674,174.48,177.3,180.53,74.5,176.33,-16.36,0.389,-0.12,-15,2.4,2.32,2.3,2.32,0,52,159,129,44.39722443,-110.5305176,94.64,181.1,2,278486,0
8377724,174.48,174.5,180.53,74.6,176.38,-16.38,0.385,-0.024,-13,2.4,2.32,2.3,2.32,0,52,157,131,44.39722443,-110.5305176,94.64,181.1,2,278536,0
8377774,174.48,174.5,180.53,74.6,176.43,-16.405,0.431,0.062,-11,2.4,2.32,2.3,2.32,0,52,155,133,44.39722443,-110.5305176,94.64,181.1,2,278586,0
8377824,174.48,174.5,180.53,74.9,176.47,-16.437,0.495,0.145,-9,2.4,2.32,2.3,2.32,0,52,153,135,44.39722443,-110.5305176,94.64,181.1,2,278636,0
8377874,174.48,174.5,180.53,74.9,176.49,-16.474,0.446,0.202,-7,2.4,2.32,2.3,2.32,0,52,151,137,44.39722061,-110.5305176,94.64,181.1,2,278686,0
8377924,174.48,179,180.53,74.9,176.5,-16.515,0.328,0.225,-7,2.4,2.32,2.3,2.32,0,52,151,137,44.39722061,-110.5305176,94.64,181.1,2,278736,0
8377974,174.48,179,180.53,74.9,176.49,-16.559,0.251,0.228,-7,2.4,2.32,2.3,2.32,0,52,151,137,44.39722061,-110.5305176,94.64,181.1,2,278786,0
8378024,174.48,179,180.53,75.2,176.47,-16.603,0.152,0.213,-7,2.4,2.32,2.3,2.32,0,52,151,137,44.39722061,-110.5305176,94.64,181.1,2,278836,0
8378074,174.48,179,180.53,75.2,176.45,-16.648,0.064,0.184,-8,2.4,2.32,2.3,2.32,0,52,152,136,44.39722061,-110.5305176,94.64,181.1,2,278886,0
8378124,174.48,178.1,180.53,76,176.43,-16.692,0.042,0.156,-8,2.4,2.32,2.3,2.32,0,52,152,136,44.39722061,-110.5305176,94.64,181.1,2,278936,0
8378174,174.48,178.1,180.53,76,176.4,-16.733,-0.031,0.12,-9,2.4,2.32,2.3,2.32,0,52,153,135,44.39722061,-110.5305176,94.64,181.1,2,278986,0
8378224,174.48,178.1,180.53,76,176.36,-16.77,-0.214,0.057,-11,2.4,2.32,2.3,2.32,0,52,155,133,44.39722061,-110.5305176,94.64,181.1,2,279036,0
8378274,174.48,178.1,180.53,76,176.33,-16.802,-0.184,0.011,-12,2.4,2.32,2.3,2.32,0,52,156,132,44.3972168,-110.5305176,94.64,181.1,2,279086,0
8378324,174.48,177.6,180.53,76,176.3,-16.829,-0.267,-0.042,-13,2.4,2.32,2.3,2.32,0,52,157,131,44.3972168,-110.5305176,94.64,181.1,2,279136,0
8378374,174.48,177.6,180.53,76,176.28,-16.851,-0.287,-0.089,-14,2.4,2.32,2.3,2.32,0,52,158,130,44.3972168,-110.5305176,94.64,181.1,2,279186,0
8378424,174.48,177.6,180.53,75.3,176.27,-16.868,-0.298,-0.129,-15,2.4,2.32,2.3,2.32,0,52,159,129,44.3972168,-110.5305176,94.64,181.1,2,279236,0
8378474,174.48,177.6,180.53,75.3,176.27,-16.883,-0.126,-0.129,-15,2.4,2.32,2.3,2.32,0,52,159,129,44.3972168,-110.5305176,94.64,181.1,2,279286,0
8378524,174.48,176.6,180.53,75.1,176.29,-16.896,-0.069,-0.118,-15,2.4,2.32,2.3,2.32,0,52,159,129,44.3972168,-110.5305176,94.64,181.1,2,279336,0
8378574,174.48,176.6,180.53,75.1,176.31,-16.908,0.015,-0.093,-14,2.4,2.32,2.3,2.32,0,52,158,130,44.3972168,-110.5305176,94.64,181.1,2,279386,0
8378624,174.48,176.6,180.53,74.6,176.33,-16.92,0.129,-0.051,-13,2.4,2.32,2.3,2.32,0,52,157,131,44.3972168,-110.5305176,94.64,181.1,2,279436,0
8378674,174.48,176.6,180.53,74.6,176.36,-16.933,0.194,-0.005,-12,2.4,2.32,2.3,2.32,0,52,156,132,44.39721298,-110.5305176,94.64,181.1,2,279486,0
8378724,174.48,180.7,180.53,74.8,176.38,-16.948,0.16,0.024,-12,2.4,2.32,2.3,2.32,0,52,156,132,44.39721298,-110.5305176,94.64,181.1,2,279536,0
8378774,174.48,180.7,180.53,74.8,176.39,-16.963,0.125,0.041,-11,2.4,2.32,2.3,2.32,0,52,155,133,44.39721298,-110.5305176,94.64,181.1,2,279586,0
8378824,174.48,180.7,180.53,74.8,176.41,-16.98,0.141,0.057,-11,2.4,2.32,2.3,2.32,0,52,155,133,44.39721298,-110.5305176,94.64,181.1,2,279636,0
8378874,174.48,180.7,180.53,74.8,176.42,-16.999,0.202,0.082,-10,2.4,2.32,2.3,2.32,0,52,154,134,44.39721298,-110.5305176,94.64,181.1,2,279686,0
8378924,174.48,177.5,180.53,74.6,176.42,-17.018,0.087,0.083,-10,2.4,2.32,2.3,2.32,0,52,154,134,44.39721298,-110.5305176,94.64,181.1,2,279736,0
8378974,174.48,177.5,180.53,74.6,176.42,-17.038,0.099,0.085,-10,2.4,2.32,2.3,2.32,0,52,154,134,44.39721298,-110.5305176,94.64,181.1,2,279786,0
8379024,174.48,177.5,180.53,75.2,176.42,-17.059,0.141,0.095,-10,2.4,2.32,2.3,2.32,0,52,154,134,44.39721298,-110.5305176,94.64,181.1,2,279836,0
8379074,174.48,177.5,180.53,75.2,176.41,-17.081,0.064,0.089,-10,2.4,2.32,2.3,2.32,0,52,154,134,44.39720917,-110.5305176,94.64,181.1,2,279886,0
8379124,174.48,178.8,180.53,76,176.41,-17.104,0.141,0.097,-10,2.4,2.32,2.3,2.32,0,52,154,134,44.39720917,-110.5305176,94.64,181.1,2,279936,0
8379174,174.48,178.8,180.53,76,176.42,-17.127,0.16,0.108,-10,2.4,2.32,2.3,2.32,0,52,154,134,44.39720917,-110.5305176,94.64,181.1,2,279986,0
8379224,174.48,178.8,180.53,76.6,176.41,-17.151,0.133,0.112,-10,2.4,2.32,2.3,2.32,0,52,154,134,44.39720917,-110.5305176,94.64,181.1,2,280036,0
8379274,174.48,178.8,180.53,76.6,176.42,-17.175,0.236,0.134,-9,2.4,2.32,2.3,2.32,0,52,153,135,44.39720917,-110.5305176,94.64,181.1,2,280086,0
8379324,174.48,179.5,180.53,76.4,176.43,-17.195,0.263,0.157,-9,2.4,2.32,2.3,2.32,0,52,153,135,44.39720917,-110.5305176,94.64,181.1,2,280136,0
8379374,174.48,179.5,180.53,76.4,176.43,-17.218,0.164,0.156,-9,2.4,2.32,2.3,2.32,0,52,153,135,44.39720917,-110.5305176,94.64,181.1,2,280186,0
8379424,174.48,179.5,180.53,77,176.42,-17.242,0.171,0.158,-8,2.4,2.32,2.3,2.32,0,52,152,136,44.39720917,-110.5305176,94.64,181.1,2,280236,0
8379474,174.48,179.5,180.53,77,176.42,-17.268,0.152,0.155,-9,2.4,2.32,2.3,2.32,0,52,153,135,44.39720535,-110.5305176,94.64,181.1,2,280286,0
8379524,174.48,180.7,180.53,77.1,176.39,-17.293,-0.02,0.12,-9,2.4,2.32,2.3,2.32,0,52,153,135,44.39720535,-110.5305176,94.64,181.1,2,280336,0
8379574,174.48,180.7,180.53,77.1,176.46,-17.324,0.824,0.25,-6,2.4,2.32,2.3,2.32,0,52,150,138,44.39720535,-110.5305176,94.64,181.1,2,280386,0
8379624,174.48,180.7,180.53,76.8,176.39,-17.351,-0.382,0.13,-9,2.4,2.32,2.3,2.32,0,52,153,135,44.39720535,-110.5305176,94.64,181.1,2,280436,0
8379674,174.48,180.7,180.53,76.8,176.33,-17.375,-0.359,0.036,-11,2.4,2.32,2.3,2.32,0,52,155,133,44.39720535,-110.5305176,94.64,181.1,2,280486,0
8379724,174.48,180.2,182.64,76.7,176.28,-17.396,-0.443,-0.056,-13,2.4,2.36,2.3,2.32,0,52,157,131,44.39720535,-110.5305176,94.64,181.1,2,280537,0
8379774,174.48,180.2,182.64,76.7,176.24,-17.414,-0.519,-0.145,-15,2.4,2.36,2.3,2.33,0,52,159,129,44.39720535,-110.5305176,94.64,181.1,2,280586,0
8379824,174.48,180.2,182.64,76.7,176.2,-17.43,-0.596,-0.232,-17,2.4,2.36,2.3,2.33,0,52,161,127,44.39720535,-110.5305176,94.64,181.1,2,280636,0
8379874,174.48,180.2,182.64,76.7,176.18,-17.443,-0.588,-0.3,-19,2.4,2.36,2.3,2.33,0,52,163,125,44.39720154,-110.5305176,94.64,181.1,2,280687,0
