Fri Jul 17 09:45:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	5
I = 	1
D = 	5
BitShift K = 	2
BitShift I = 	10
BitShift D = 	2
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	53576	60	0	0	126	0	121	-5	-1508	-2	147	173
1:Man. 	53784	60	0	0	127	0	121	-6	-1517	-2	146	174
1:Man. 	53986	60	0	0	126	0	121	-5	-1528	-2	147	173
1:Man. 	54187	60	0	0	124	0	121	-4	-1533	-2	149	171
1:Man. 	54388	60	0	0	124	0	121	-3	-1533	-2	154	166
1:Man. 	54590	60	0	0	124	0	121	-3	-1533	-2	154	166
1:Man. 	54792	60	0	0	125	0	121	-4	-1535	-2	153	167
1:Man. 	54992	60	0	0	126	0	121	-5	-1539	-2	151	169
1:Man. 	55193	60	0	0	127	0	121	-6	-1543	-2	150	170
1:Man. 	55395	60	0	0	126	0	121	-5	-1552	-2	153	167
1:Man. 	55596	60	0	0	125	0	121	-4	-1556	-2	155	165
1:Man. 	55797	60	0	0	125	0	121	-4	-1562	-2	155	165
1:Man. 	55997	60	0	0	125	0	121	-4	-1563	-2	155	165
1:Man. 	56198	60	0	0	126	0	121	-5	-1567	-2	153	167
1:Man. 	56399	60	0	0	126	0	121	-5	-1571	-2	151	169
1:Man. 	56601	60	0	0	127	0	121	-6	-1576	-2	150	170
1:Man. 	56803	60	0	0	126	0	121	-5	-1579	-2	151	169
1:Man. 	57004	60	0	0	125	0	121	-4	-1587	-2	153	167
1:Man. 	57204	60	0	0	124	0	121	-4	-1593	-2	153	167
1:Man. 	57406	60	0	0	125	0	121	-4	-1598	-2	151	169
1:Man. 	57609	60	0	0	126	0	121	-4	-1601	-2	151	169
1:Man. 	57809	60	0	0	127	0	121	-6	-1609	-2	148	172
1:Man. 	58011	60	0	0	128	0	121	-7	-1618	-2	147	173
1:Man. 	58213	60	0	0	127	0	121	-6	-1623	-2	148	172
1:Man. 	58414	60	0	0	125	0	121	-4	-1627	-2	151	169
1:Man. 	58614	60	0	0	125	0	121	-4	-1638	-2	154	166
1:Man. 	58816	60	0	0	125	0	121	-4	-1647	-2	154	166
1:Man. 	59019	60	0	0	126	0	121	-5	-1653	-2	152	168
1:Man. 	59219	60	0	0	127	0	121	-6	-1664	-2	151	169
1:Man. 	59422	60	0	0	127	0	121	-6	-1672	-2	151	169
1:Man. 	59623	60	0	0	127	0	121	-6	-1678	-2	151	169
1:Man. 	59825	60	0	0	126	0	121	-5	-1684	-2	152	168
1:Man. 	60027	60	0	0	127	0	121	-6	-1696	-2	151	169
1:Man. 	60228	60	0	0	126	0	121	-5	-1707	-2	152	168
1:Man. 	60429	60	0	0	126	0	121	-6	-1718	-2	151	169
1:Man. 	60630	60	0	0	127	0	121	-6	-1728	-2	148	172
1:Man. 	60830	60	0	0	126	0	121	-5	-1736	-2	149	171
1:Man. 	61030	60	0	0	126	0	121	-5	-1739	-2	149	171
1:Man. 	61241	60	0	0	127	0	121	-6	-1744	-2	148	172
1:Man. 	61443	60	0	0	127	0	121	-6	-1751	-2	148	172
1:Man. 	61644	60	0	0	128	0	121	-7	-1766	-2	150	170
1:Man. 	61845	60	0	0	127	0	121	-6	-1784	-2	151	169
1:Man. 	62047	60	0	0	126	0	121	-5	-1796	-2	152	168
1:Man. 	62248	60	0	0	125	0	121	-5	-1808	-2	152	168
1:Man. 	62449	60	0	0	126	0	121	-5	-1813	-2	152	168
1:Man. 	62666	60	0	0	127	0	121	-6	-1815	-2	148	172
1:Man. 	62866	60	0	0	127	0	121	-6	-1816	-2	148	172
1:Man. 	63068	60	0	0	128	0	121	-7	-1825	-2	147	173
1:Man. 	63286	60	0	0	127	0	121	-6	-1837	-2	148	172
1:Man. 	63486	60	0	0	127	0	121	-6	-1850	-2	148	172
1:Man. 	63688	60	0	0	127	0	121	-6	-1861	-2	151	169
1:Man. 	63890	60	0	0	126	0	121	-6	-1874	-2	151	169
1:Man. 	64091	60	0	0	127	0	121	-6	-1882	-2	151	169
1:Man. 	64291	60	0	0	126	0	121	-5	-1884	-2	152	168
1:Man. 	64492	60	0	0	126	0	121	-5	-1882	-2	152	168
1:Man. 	64692	60	0	0	126	0	121	-5	-1882	-2	149	171
1:Man. 	64892	60	0	0	127	0	121	-6	-1889	-2	148	172
1:Man. 	65094	60	0	0	126	0	121	-5	-1897	-2	149	171
1:Man. 	65296	60	0	0	126	0	121	-5	-1908	-2	149	171
1:Man. 	65498	60	0	0	126	0	121	-5	-1916	-2	149	171
1:Man. 	65700	60	0	0	126	0	121	-5	-1920	-2	151	169
1:Man. 	65901	60	0	0	127	0	121	-5	-1921	-2	151	169
1:Man. 	66103	60	0	0	127	0	121	-6	-1922	-2	150	170
1:Man. 	66304	60	0	0	128	0	121	-7	-1926	-2	149	171
1:Man. 	66505	60	0	0	126	0	121	-5	-1928	-2	151	169
1:Man. 	66723	60	0	0	125	0	121	-4	-1932	-2	151	169
1:Man. 	66923	60	0	0	125	0	121	-4	-1936	-2	151	169
1:Man. 	67125	60	0	0	125	0	121	-4	-1937	-2	151	169
1:Man. 	67329	60	0	0	125	0	121	-4	-1935	-2	151	169
1:Man. 	67531	60	0	0	126	0	121	-5	-1932	-2	149	171
1:Man. 	67733	60	0	0	126	0	121	-5	-1930	-2	152	168
1:Man. 	67934	60	0	0	126	0	121	-5	-1932	-2	152	168
1:Man. 	68147	60	0	0	125	0	121	-4	-1937	-2	154	166
1:Man. 	68350	60	0	0	124	0	121	-3	-1940	-2	155	165
1:Man. 	68551	60	0	0	124	0	121	-3	-1939	-2	155	165
1:Man. 	68753	60	0	0	124	0	121	-3	-1933	-2	151	169
1:Man. 	68953	60	0	0	125	0	121	-4	-1926	-2	150	170
1:Man. 	69153	60	0	0	125	0	121	-4	-1921	-2	150	170
1:Man. 	69353	60	0	0	125	0	121	-4	-1917	-2	150	170
1:Man. 	69554	60	0	0	126	0	121	-5	-1917	-2	148	172
1:Man. 	69755	60	0	0	125	0	121	-4	-1918	-2	154	166
1:Man. 	69955	60	0	0	124	0	121	-4	-1915	-2	154	166
1:Man. 	70156	60	0	0	125	0	121	-4	-1912	-2	154	166
1:Man. 	70356	60	0	0	124	0	121	-4	-1908	-2	154	166
1:Man. 	70557	60	0	0	124	0	121	-3	-1902	-2	155	165
1:Man. 	70759	60	0	0	124	0	121	-3	-1894	-2	152	168
1:Man. 	70961	60	0	0	124	0	121	-3	-1890	-2	152	168
1:Man. 	71161	60	0	0	124	0	121	-3	-1885	-2	152	168
1:Man. 	71361	60	0	0	124	0	121	-3	-1881	-2	152	168
1:Man. 	71561	60	0	0	124	0	121	-3	-1878	-2	152	168
