GPS Date,8/4/2016,,,,,,,,,,,,,,,,,,,,,,,
GPS Time,21:30:24,,,,,,,,,,,,,,,,,,,,,,,
speedK,0.1,,,,,,,,,,,,,,,,,,,,,,,
speedI,0.3,,,,,,,,,,,,,,,,,,,,,,,
speedD,0,,,,,,,,,,,,,,,,,,,,,,,
angleK,4,,,,,,,,,,,,,,,,,,,,,,,
angleI,0.3,,,,,,,,,,,,,,,,,,,,,,,
angleD,25,,,,,,,,,,,,,,,,,,,,,,,
mode,1,,,,,,,,,,,,,,,,,,,,,,,
compassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
CANcompassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
3436524,211.05,201.9,217.8,92.4,210.79,13.485,-0.279,-0.128,1,2.2,2.43,2.3,2.42,0,48,139,141,44.39839172,-110.529068,636.78,210.06,0,3436274,0
3436574,211.05,204.4,223.5,92.4,210.78,13.499,-0.321,-0.161,1,2.2,2.45,2.3,2.43,0,48,139,141,44.39838791,-110.529068,636.78,210.06,0,3436324,0
3436624,211.05,204.4,223.5,92.8,210.77,13.513,-0.309,-0.186,0,2.2,2.45,2.3,2.43,0,48,140,140,44.39838791,-110.529068,636.78,210.06,0,3436374,0
3436674,211.05,204.4,223.5,92.8,210.74,13.529,-0.454,-0.233,0,2.2,2.45,2.3,2.43,0,48,140,140,44.39838791,-110.529068,636.78,210.06,0,3436424,0
3436724,211.05,204.4,223.5,93.2,210.74,13.544,-0.363,-0.255,-1,2.2,2.45,2.3,2.43,0,48,141,139,44.39838791,-110.529068,636.78,210.06,0,3436474,0
3436774,211.05,206.1,223.5,93.2,210.73,13.561,-0.466,-0.292,-1,2.2,2.45,2.3,2.43,0,48,141,139,44.39838791,-110.529068,636.78,210.06,0,3436524,0
3436824,211.05,206.1,223.5,93.7,210.71,13.578,-0.508,-0.33,-2,2.2,2.45,2.3,2.43,0,48,142,138,44.39838791,-110.529068,636.78,210.06,0,3436574,0
3436874,211.05,206.1,223.5,93.7,210.71,13.595,-0.554,-0.37,-3,2.2,2.45,2.3,2.43,0,48,143,137,44.39838791,-110.529068,636.78,210.06,0,3436624,0
3436924,211.05,206.1,223.5,93.7,210.71,13.612,-0.5,-0.392,-4,2.2,2.45,2.3,2.43,0,48,144,136,44.39838791,-110.529068,636.78,210.06,0,3436674,0
3436974,211.05,203.2,221.55,93.7,210.71,13.63,-0.512,-0.411,-4,2.2,2.45,2.3,2.43,0,48,144,136,44.39838409,-110.529068,636.78,210.06,0,3436724,0
3437024,211.05,203.2,221.55,93.4,210.72,13.647,-0.515,-0.427,-5,2.2,2.45,2.3,2.43,0,48,145,135,44.39838409,-110.529068,636.78,210.06,0,3436774,0
3437074,211.05,203.2,221.55,93.4,210.73,13.663,-0.42,-0.422,-5,2.2,2.45,2.3,2.43,0,48,145,135,44.39838409,-110.529068,636.78,210.06,0,3436824,0
3437124,211.05,203.2,221.55,93.2,210.75,13.678,-0.42,-0.418,-5,2.2,2.45,2.3,2.44,0,48,145,135,44.39838409,-110.529068,636.78,210.06,0,3436874,0
3437174,211.05,204,225.42,93.2,210.77,13.692,-0.37,-0.406,-4,2.2,2.42,2.3,2.43,0,48,144,136,44.39838409,-110.5290756,636.78,210.06,0,3436924,0
3437224,211.05,204,225.42,93,210.8,13.704,-0.264,-0.376,-4,2.2,2.42,2.3,2.43,0,48,144,136,44.39838409,-110.5290756,636.78,210.06,0,3436974,0
3437274,211.05,204,225.42,93,210.74,13.72,-1.072,-0.504,-7,2.2,2.42,2.3,2.43,0,48,147,133,44.39838409,-110.5290756,636.78,210.06,0,3437024,0
3437324,211.05,204,225.42,92.4,210.81,13.732,-0.096,-0.424,-5,2.2,2.42,2.3,2.43,0,48,145,135,44.39838409,-110.5290756,636.78,210.06,0,3437074,0
3437374,211.05,202.5,221.27,92.4,210.87,13.741,0.007,-0.339,-3,2.2,2.43,2.3,2.43,0,48,143,137,44.39838028,-110.5290756,636.78,210.06,0,3437124,0
3437424,211.05,202.5,221.27,92.4,210.91,13.748,-0.035,-0.278,-2,2.2,2.43,2.3,2.43,0,48,142,138,44.39838028,-110.5290756,636.78,210.06,0,3437174,0
3437474,211.05,202.5,221.27,92.4,210.95,13.753,0.053,-0.212,0,2.2,2.43,2.3,2.43,0,48,140,140,44.39838028,-110.5290756,636.78,210.06,0,3437224,0
3437524,211.05,202.5,221.27,92.3,210.99,13.756,0.106,-0.148,0,2.2,2.43,2.3,2.43,0,48,140,140,44.39838028,-110.5290756,636.78,210.06,0,3437274,0
3437574,211.05,203,225.17,92.3,211.02,13.758,0.099,-0.098,1,2.2,2.43,2.3,2.43,0,48,139,141,44.39838028,-110.5290756,636.78,210.06,0,3437324,0
3437624,211.05,203,225.17,92.3,211.05,13.758,0.133,-0.05,2,2.2,2.43,2.3,2.43,0,48,138,142,44.39838028,-110.5290756,636.78,210.06,0,3437374,0
3437674,211.05,203,225.17,92.3,211.06,13.758,0.072,-0.024,3,2.2,2.43,2.3,2.43,0,48,137,143,44.39838028,-110.5290756,636.78,210.06,0,3437424,0
3437724,211.05,203,225.17,92.4,211.05,13.758,-0.027,-0.02,3,2.2,2.43,2.3,2.43,0,48,137,143,44.39838028,-110.5290756,636.78,210.06,0,3437474,0
3437774,211.05,202.5,225.17,92.4,211.05,13.759,-0.039,-0.02,3,2.2,2.43,2.3,2.43,0,48,137,143,44.39838028,-110.5290756,636.78,210.06,0,3437524,0
3437824,211.05,202.5,225.17,92.4,211.02,13.76,-0.203,-0.05,3,2.2,2.43,2.3,2.43,0,48,137,143,44.39838028,-110.5290756,636.78,210.06,0,3437574,0
3437874,211.05,202.5,225.17,92.4,211.01,13.763,-0.172,-0.069,2,2.2,2.43,2.3,2.43,0,48,138,142,44.39838028,-110.5290756,636.78,210.06,0,3437624,0
3437924,211.05,202.5,225.17,92.4,210.98,13.766,-0.29,-0.106,1,2.2,2.43,2.3,2.43,0,48,139,141,44.39838028,-110.5290756,636.78,210.06,0,3437674,0
3437974,211.05,203.1,223.14,92.4,210.96,13.771,-0.29,-0.137,1,2.2,2.37,2.3,2.43,0,48,139,141,44.39837646,-110.5290833,636.78,210.06,0,3437724,0
3438024,211.05,203.1,223.14,92.6,210.95,13.776,-0.317,-0.167,0,2.2,2.37,2.3,2.43,0,48,140,140,44.39837646,-110.5290833,636.78,210.06,0,3437774,0
3438074,211.05,203.1,223.14,92.6,210.93,13.782,-0.332,-0.195,0,2.2,2.37,2.3,2.42,0,48,140,140,44.39837646,-110.5290833,636.78,210.06,0,3437824,0
3438124,211.05,203.1,223.14,92.4,210.92,13.789,-0.409,-0.231,-1,2.2,2.37,2.3,2.42,0,48,141,139,44.39837646,-110.5290833,636.78,210.06,0,3437874,0
3438174,211.05,198,222.68,92.4,210.91,13.796,-0.317,-0.241,-1,2.2,2.6,2.3,2.43,0,48,141,139,44.39837646,-110.5290833,636.78,210.06,0,3437924,0
3438224,211.05,198,222.68,92.5,210.91,13.803,-0.298,-0.246,-1,2.2,2.6,2.3,2.44,0,48,141,139,44.39837646,-110.5290833,636.78,210.06,0,3437974,0
3438274,211.05,198,222.68,92.5,210.92,13.81,-0.138,-0.219,0,2.2,2.6,2.3,2.44,0,48,140,140,44.39837646,-110.5290833,636.78,210.06,0,3438024,0
3438324,211.05,198,222.68,92.5,210.93,13.816,-0.206,-0.211,0,2.2,2.6,2.3,2.45,0,48,140,140,44.39837646,-110.5290833,636.78,210.06,0,3438074,0
3438374,211.05,202.1,226.23,92.5,210.94,13.822,-0.096,-0.185,0,2.2,2.39,2.3,2.45,0,48,140,140,44.39837646,-110.5290833,636.78,210.06,0,3438124,0
3438424,211.05,202.1,226.23,92.5,210.97,13.826,-0.027,-0.151,0,2.2,2.39,2.3,2.45,0,48,140,140,44.39837646,-110.5290833,636.78,210.06,0,3438174,0
3438474,211.05,202.1,226.23,92.5,210.98,13.829,0.007,-0.117,1,2.2,2.39,2.3,2.44,0,48,139,141,44.39837646,-110.5290833,636.78,210.06,0,3438224,0
3438524,211.05,202.1,226.23,92.3,211,13.832,0.045,-0.082,2,2.2,2.39,2.3,2.44,0,48,138,142,44.39837646,-110.5290833,636.78,210.06,0,3438275,0
3438574,211.05,205.4,219.3,92.3,211.01,13.834,-0.027,-0.069,2,2.2,2.45,2.3,2.44,0,48,138,142,44.39837265,-110.5290833,636.78,210.06,0,3438324,0
3438624,211.05,205.4,219.3,92.6,211.01,13.837,-0.046,-0.062,2,2.2,2.45,2.3,2.44,0,48,138,142,44.39837265,-110.5290833,636.78,210.06,0,3438374,0
3438674,211.05,205.4,219.3,92.6,211,13.839,-0.157,-0.077,2,2.2,2.45,2.3,2.44,0,48,138,142,44.39837265,-110.5290833,636.78,210.06,0,3438424,0
3438724,211.05,205.4,219.3,92.6,210.98,13.843,-0.248,-0.107,1,2.2,2.45,2.3,2.44,0,48,139,141,44.39837265,-110.5290833,636.78,210.06,0,3438474,0
3438774,211.05,203.9,219.3,92.6,210.96,13.848,-0.355,-0.15,0,2.2,2.45,2.3,2.44,0,48,140,140,44.39837265,-110.5290833,636.78,210.06,0,3438524,0
3438824,211.05,203.9,219.3,92.8,210.93,13.854,-0.439,-0.201,0,2.2,2.45,2.3,2.44,0,48,140,140,44.39837265,-110.5290833,636.78,210.06,0,3438574,0
3438874,211.05,203.9,219.3,92.8,210.91,13.861,-0.428,-0.24,-1,2.2,2.45,2.3,2.44,0,48,141,139,44.39837265,-110.5290833,636.78,210.06,0,3438624,0
3438924,211.05,203.9,219.3,92.8,210.91,13.868,-0.309,-0.25,-1,2.2,2.45,2.3,2.44,0,48,141,139,44.39837265,-110.5290833,636.78,210.06,0,3438674,0
3438974,211.05,203.3,222.53,92.8,210.92,13.874,-0.241,-0.245,-1,2.2,2.45,2.3,2.44,0,48,141,139,44.39836884,-110.5290909,636.78,210.06,0,3438724,0
3439024,211.05,203.3,222.53,92.8,210.93,13.88,-0.226,-0.237,-1,2.2,2.45,2.3,2.44,0,48,141,139,44.39836884,-110.5290909,636.78,210.06,0,3438774,0
3439074,211.05,203.3,222.53,92.8,210.94,13.886,-0.267,-0.239,-1,2.2,2.45,2.3,2.44,0,48,141,139,44.39836884,-110.5290909,636.78,210.06,0,3438824,0
3439124,211.05,203.3,222.53,92.5,210.95,13.892,-0.176,-0.224,-1,2.2,2.45,2.3,2.45,0,48,141,139,44.39836884,-110.5290909,636.78,210.06,0,3438874,0
3439174,211.05,203.7,228.03,92.5,210.96,13.896,-0.206,-0.217,0,2.2,2.39,2.3,2.44,0,48,140,140,44.39836884,-110.5290909,636.78,210.06,0,3438924,0
3439224,211.05,203.7,228.03,92.5,210.97,13.901,-0.199,-0.21,0,2.2,2.39,2.3,2.44,0,48,140,140,44.39836884,-110.5290909,636.78,210.06,0,3438974,0
3439274,211.05,203.7,228.03,92.5,210.99,13.904,-0.054,-0.177,0,2.2,2.39,2.3,2.44,0,48,140,140,44.39836884,-110.5290909,636.78,210.06,0,3439024,0
3439324,211.05,203.7,228.03,92.4,210.9,13.912,-1.091,-0.346,-3,2.2,2.39,2.3,2.44,0,48,143,137,44.39836884,-110.5290909,636.78,210.06,0,3439074,0
3439374,211.05,202.4,222.41,92.4,210.94,13.917,-0.016,-0.28,-2,2.2,2.46,2.3,2.44,0,48,142,138,44.39836502,-110.5290985,636.78,210.06,0,3439124,0
3439424,211.05,202.4,222.41,92.4,211,13.92,0.152,-0.194,0,2.2,2.46,2.3,2.44,0,48,140,140,44.39836502,-110.5290985,636.78,210.06,0,3439174,0
3439474,211.05,202.4,222.41,92.4,211.03,13.921,0.091,-0.137,0,2.2,2.46,2.3,2.44,0,48,140,140,44.39836502,-110.5290985,636.78,210.06,0,3439224,0
3439524,211.05,202.4,222.41,92.4,211.06,13.921,0.148,-0.079,2,2.2,2.46,2.3,2.44,0,48,138,142,44.39836502,-110.5290985,636.78,210.06,0,3439274,0
3439574,211.05,202.3,226.03,92.4,211.08,13.919,0.141,-0.033,3,2.2,2.42,2.3,2.44,0,48,137,143,44.39836502,-110.5290985,636.78,210.06,0,3439324,0
3439624,211.05,202.3,226.03,92.4,211.1,13.917,0.125,0.001,4,2.2,2.42,2.3,2.44,0,48,136,144,44.39836502,-110.5290985,636.78,210.06,0,3439374,0
3439674,211.05,202.3,226.03,92.4,211.1,13.915,0.061,0.016,4,2.2,2.42,2.3,2.44,0,48,136,144,44.39836502,-110.5290985,636.78,210.06,0,3439424,0
3439724,211.05,202.3,226.03,92.4,211.09,13.913,0.049,0.026,4,2.2,2.42,2.3,2.44,0,48,136,144,44.39836502,-110.5290985,636.78,210.06,0,3439474,0
3439774,211.05,204.6,226.03,92.4,211.08,13.911,-0.077,0.01,4,2.2,2.42,2.3,2.44,0,48,136,144,44.39836502,-110.5290985,636.78,210.06,0,3439524,0
3439824,211.05,204.6,226.03,92.8,211.06,13.911,-0.164,-0.02,3,2.2,2.42,2.3,2.44,0,48,137,143,44.39836502,-110.5290985,636.78,210.06,0,3439574,0
3439874,211.05,204.6,226.03,92.8,211.02,13.913,-0.309,-0.071,2,2.2,2.42,2.3,2.43,0,48,138,142,44.39836502,-110.5290985,636.78,210.06,0,3439624,0
3439924,211.05,204.6,226.03,92.8,210.99,13.916,-0.386,-0.127,1,2.2,2.42,2.3,2.43,0,48,139,141,44.39836502,-110.5290985,636.78,210.06,0,3439674,0
3439974,211.05,203.8,223.11,92.8,210.95,13.921,-0.542,-0.202,0,2.2,2.38,2.3,2.43,0,48,140,140,44.39836121,-110.5291061,636.78,210.06,0,3439724,0
3440024,211.05,203.8,223.11,92.8,210.94,13.927,-0.336,-0.223,0,2.2,2.38,2.3,2.43,0,48,140,140,44.39836121,-110.5291061,636.78,210.06,0,3439774,0
3440074,211.05,203.8,223.11,93.2,210.93,13.933,-0.37,-0.248,-1,2.2,2.38,2.3,2.43,0,48,141,139,44.39836121,-110.5291061,636.78,210.06,0,3439824,0
3440124,211.05,203.8,223.11,93.2,210.93,13.939,-0.351,-0.264,-1,2.2,2.38,2.3,2.43,0,48,141,139,44.39836121,-110.5291061,636.78,210.06,0,3439874,0
3440174,211.05,207.5,226.53,94.4,210.93,13.945,-0.382,-0.284,-2,2.2,2.42,2.3,2.42,0,48,142,138,44.39835739,-110.5291061,636.78,210.06,0,3439924,0
3440224,211.05,207.5,226.53,94.4,210.92,13.952,-0.432,-0.31,-3,2.2,2.42,2.3,2.42,0,48,143,137,44.39835739,-110.5291061,636.78,210.06,0,3439974,0
3440274,211.05,207.5,226.53,94.6,210.93,13.958,-0.367,-0.319,-3,2.2,2.42,2.3,2.42,0,48,143,137,44.39835739,-110.5291061,636.78,210.06,0,3440024,0
3440324,211.05,207.5,226.53,94.6,210.95,13.963,-0.294,-0.313,-3,2.2,2.42,2.3,2.42,0,48,143,137,44.39835739,-110.5291061,636.78,210.06,0,3440074,0
3440374,211.05,206.3,226.12,94.6,210.97,13.967,-0.222,-0.294,-2,2.2,2.44,2.3,2.42,0,48,142,138,44.39835739,-110.5291061,636.78,210.06,0,3440124,0
3440424,211.05,206.3,226.12,94.6,210.99,13.97,-0.195,-0.273,-2,2.2,2.44,2.3,2.43,0,48,142,138,44.39835739,-110.5291061,636.78,210.06,0,3440174,0
3440474,211.05,206.3,226.12,95,211.03,13.971,-0.046,-0.228,-1,2.2,2.44,2.3,2.43,0,48,141,139,44.39835739,-110.5291061,636.78,210.06,0,3440224,0
3440524,211.05,206.3,226.12,95,211.06,13.971,-0.027,-0.188,0,2.2,2.44,2.3,2.43,0,48,140,140,44.39835739,-110.5291061,636.78,210.06,0,3440274,0
3440574,211.05,205.2,228.86,94.6,211.09,13.969,0.076,-0.136,0,2.2,2.43,2.3,2.43,0,48,140,140,44.39835358,-110.5291138,636.78,210.06,0,3440324,0
3440624,211.05,205.2,228.86,94.6,211.13,13.966,0.175,-0.074,2,2.2,2.43,2.3,2.43,0,48,138,142,44.39835358,-110.5291138,636.78,210.06,0,3440374,0
3440674,211.05,205.2,228.86,93.9,211.15,13.961,0.183,-0.023,3,2.2,2.43,2.3,2.43,0,48,137,143,44.39835358,-110.5291138,636.78,210.06,0,3440424,0
3440724,211.05,205.2,228.86,93.9,211.18,13.955,0.225,0.026,4,2.2,2.43,2.3,2.43,0,48,136,144,44.39835358,-110.5291138,636.78,210.06,0,3440474,0
3440774,211.05,202.8,228.86,93.2,211.18,13.949,0.152,0.054,5,2.2,2.43,2.3,2.43,0,48,135,145,44.39835358,-110.5291138,636.78,210.06,0,3440524,0
3440824,211.05,202.8,228.86,93.2,211.19,13.942,0.175,0.081,5,2.2,2.43,2.3,2.43,0,48,135,145,44.39835358,-110.5291138,636.78,210.06,0,3440574,0
3440874,211.05,202.8,228.86,93.2,211.18,13.936,0.072,0.083,5,2.2,2.43,2.3,2.43,0,48,135,145,44.39835358,-110.5291138,636.78,210.06,0,3440624,0
3440924,211.05,202.8,228.86,93.2,211.16,13.931,0.019,0.075,5,2.2,2.43,2.3,2.43,0,48,135,145,44.39835358,-110.5291138,636.78,210.06,0,3440674,0
3440974,211.05,203.3,221.05,91.7,211.14,13.926,-0.027,0.059,5,2.2,2.43,2.3,2.43,0,48,135,145,44.39835358,-110.5291138,636.78,210.06,0,3440724,0
3441024,211.05,203.3,221.05,91.7,211.01,13.928,-1.091,-0.153,0,2.2,2.43,2.3,2.43,0,48,140,140,44.39835358,-110.5291138,636.78,210.06,0,3440774,0
3441074,211.05,203.3,221.05,91.7,211.12,13.925,0.816,0.033,4,2.2,2.43,2.3,2.43,0,48,136,144,44.39835358,-110.5291138,636.78,210.06,0,3440824,0
3441124,211.05,203.3,221.05,91.7,211.09,13.923,-0.134,0.005,4,2.2,2.43,2.3,2.43,0,48,136,144,44.39835358,-110.5291138,636.78,210.06,0,3440874,0
3441174,211.05,202.4,219.8,91.7,211.06,13.923,-0.241,-0.037,3,2.2,2.42,2.3,2.43,0,48,137,143,44.39835358,-110.5291138,636.78,210.06,0,3440924,0
3441224,211.05,202.4,219.8,91.7,211.04,13.923,-0.267,-0.076,2,2.2,2.42,2.3,2.43,0,48,138,142,44.39835358,-110.5291138,636.78,210.06,0,3440974,0
3441274,211.05,202.4,219.8,91.7,211.01,13.925,-0.267,-0.108,1,2.2,2.42,2.3,2.43,0,48,139,141,44.39835358,-110.5291138,636.78,210.06,0,3441024,0
3441324,211.05,202.4,219.8,91.7,211,13.928,-0.279,-0.136,1,2.2,2.42,2.3,2.43,0,48,139,141,44.39835358,-110.5291138,636.78,210.06,0,3441074,0
3441374,211.05,203.3,227.41,92.4,210.98,13.932,-0.287,-0.161,0,2.2,2.42,2.3,2.43,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441124,0
3441424,211.05,203.3,227.41,92.4,210.97,13.936,-0.336,-0.19,0,2.2,2.42,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441174,0
3441474,211.05,203.3,227.41,93.2,210.96,13.941,-0.283,-0.204,0,2.2,2.42,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441224,0
3441524,211.05,203.3,227.41,93.2,210.96,13.945,-0.245,-0.208,0,2.2,2.42,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441274,0
3441574,211.05,204.7,228.98,93.3,210.97,13.949,-0.176,-0.199,0,2.2,2.43,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441324,0
3441624,211.05,204.7,228.98,93.3,210.99,13.952,-0.1,-0.177,0,2.2,2.43,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441374,0
3441674,211.05,204.7,228.98,94,211,13.955,-0.088,-0.157,0,2.2,2.43,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441424,0
3441724,211.05,204.7,228.98,94,211.01,13.957,-0.115,-0.146,0,2.2,2.43,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441474,0
3441774,211.05,205.1,228.98,94.6,211.01,13.959,-0.176,-0.149,0,2.2,2.43,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441524,0
3441824,211.05,205.1,228.98,94.6,211.01,13.961,-0.203,-0.156,0,2.2,2.43,2.3,2.42,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441574,0
3441874,211.05,205.1,228.98,94.6,211.01,13.963,-0.203,-0.162,0,2.2,2.43,2.3,2.43,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441624,0
3441924,211.05,205.1,228.98,94.6,211,13.965,-0.271,-0.18,0,2.2,2.43,2.3,2.43,0,48,140,140,44.39834976,-110.5291214,636.78,210.06,0,3441674,0
3441974,211.05,204.8,223.56,94.6,211.01,13.967,-0.199,-0.18,0,2.2,2.41,2.3,2.42,0,48,140,140,44.39834595,-110.5291214,636.78,210.06,0,3441724,0
3442024,211.05,204.8,223.56,94.6,211.02,13.969,-0.142,-0.17,0,2.2,2.41,2.3,2.42,0,48,140,140,44.39834595,-110.5291214,636.78,210.06,0,3441774,0
3442074,211.05,204.8,223.56,94.6,211.02,13.971,-0.145,-0.163,0,2.2,2.41,2.3,2.42,0,48,140,140,44.39834595,-110.5291214,636.78,210.06,0,3441824,0
3442124,211.05,204.8,223.56,94.6,211.05,13.971,0.038,-0.122,1,2.2,2.41,2.3,2.42,0,48,139,141,44.39834595,-110.5291214,636.78,210.06,0,3441874,0
3442174,211.05,206.6,222.89,95,211.06,13.971,-0.042,-0.105,1,2.2,2.43,2.3,2.42,0,48,139,141,44.39834595,-110.5291214,636.78,210.06,0,3441924,0
3442224,211.05,206.6,222.89,95,211.08,13.969,0.042,-0.075,2,2.2,2.43,2.3,2.42,0,48,138,142,44.39834595,-110.5291214,636.78,210.06,0,3441974,0
3442274,211.05,206.6,222.89,95.3,211.09,13.968,0,-0.059,2,2.2,2.43,2.3,2.42,0,48,138,142,44.39834595,-110.5291214,636.78,210.06,0,3442024,0
3442324,211.05,206.6,222.89,95.3,211.09,13.966,0.011,-0.044,2,2.2,2.43,2.3,2.42,0,48,138,142,44.39834595,-110.5291214,636.78,210.06,0,3442074,0
3442374,211.05,207.4,222.14,95.5,211.1,13.963,0.049,-0.025,3,2.2,2.43,2.3,2.42,0,48,137,143,44.39834213,-110.529129,636.78,210.06,0,3442124,0
3442424,211.05,207.4,222.14,95.5,211.09,13.961,-0.115,-0.04,3,2.2,2.43,2.3,2.42,0,48,137,143,44.39834213,-110.529129,636.78,210.06,0,3442174,0
3442474,211.05,207.4,222.14,96.6,211.08,13.96,-0.13,-0.055,2,2.2,2.43,2.3,2.42,0,48,138,142,44.39834213,-110.529129,636.78,210.06,0,3442224,0
3442524,211.05,207.4,222.14,96.6,211.05,13.96,-0.37,-0.112,1,2.2,2.43,2.3,2.42,0,48,139,141,44.39834213,-110.529129,636.78,210.06,0,3442274,0
3442574,211.05,211.5,224.89,96.8,211.04,13.961,-0.325,-0.153,0,2.2,2.42,2.3,2.42,0,48,140,140,44.39834213,-110.529129,636.78,210.06,0,3442324,0
3442624,211.05,211.5,224.89,96.8,211.02,13.963,-0.401,-0.199,0,2.2,2.42,2.3,2.42,0,48,140,140,44.39834213,-110.529129,636.78,210.06,0,3442374,0
3442674,211.05,211.5,224.89,97.3,211.01,13.965,-0.363,-0.23,-1,2.2,2.42,2.3,2.42,0,48,141,139,44.39834213,-110.529129,636.78,210.06,0,3442424,0
3442724,211.05,211.5,224.89,97.3,211,13.968,-0.481,-0.278,-2,2.2,2.42,2.3,2.42,0,48,142,138,44.39834213,-110.529129,636.78,210.06,0,3442474,0
3442774,211.05,207.6,224.89,97.5,210.98,13.971,-0.508,-0.319,-3,2.2,2.42,2.3,2.42,0,48,143,137,44.39834213,-110.529129,636.78,210.06,0,3442524,0
3442824,211.05,207.6,224.89,97.5,210.97,13.975,-0.561,-0.363,-4,2.2,2.42,2.3,2.42,0,48,144,136,44.39834213,-110.529129,636.78,210.06,0,3442574,0
3442874,211.05,207.6,224.89,97.5,210.98,13.979,-0.481,-0.384,-5,2.2,2.42,2.3,2.42,0,48,145,135,44.39834213,-110.529129,636.78,210.06,0,3442624,0
3442924,211.05,207.6,224.89,97.5,211,13.981,-0.325,-0.371,-4,2.2,2.42,2.3,2.42,0,48,144,136,44.39834213,-110.529129,636.78,210.06,0,3442674,0
3442974,211.05,209.8,223.42,97.5,211.02,13.983,-0.351,-0.367,-4,2.2,2.39,2.3,2.42,0,48,144,136,44.39833832,-110.5291367,636.78,210.06,0,3442724,0
3443024,211.05,209.8,223.42,98,211.05,13.983,-0.206,-0.336,-4,2.2,2.39,2.3,2.42,0,48,144,136,44.39833832,-110.5291367,636.78,210.06,0,3442774,0
3443074,211.05,209.8,223.42,98,210.99,13.986,-1.084,-0.476,-7,2.2,2.39,2.3,2.42,0,48,147,133,44.39833832,-110.5291367,636.78,210.06,0,3442824,0
3443124,211.05,209.8,223.42,98.4,211.07,13.986,-0.004,-0.387,-5,2.2,2.39,2.3,2.42,0,48,145,135,44.39833832,-110.5291367,636.78,210.06,0,3442874,0
3443174,211.05,210.7,229.34,98.4,211.13,13.982,0.087,-0.297,-3,2.2,2.58,2.3,2.42,0,48,143,137,44.39833832,-110.5291367,636.78,210.06,0,3442924,0
3443224,211.05,210.7,229.34,98.2,211.21,13.974,0.32,-0.181,0,2.2,2.58,2.3,2.43,0,48,140,140,44.39833832,-110.5291367,636.78,210.06,0,3442974,0
3443274,211.05,210.7,229.34,98.2,211.29,13.962,0.446,-0.063,1,2.2,2.58,2.3,2.44,0,48,139,141,44.39833832,-110.5291367,636.78,210.06,0,3443024,0
3443324,211.05,210.7,229.34,98.2,211.37,13.946,0.709,0.082,4,2.2,2.58,2.3,2.44,0,48,136,144,44.39833832,-110.5291367,636.78,210.06,0,3443074,0
3443374,211.05,208.7,230,98.2,211.44,13.927,0.778,0.214,8,2.2,2.49,2.3,2.45,0,48,132,148,44.39833832,-110.5291367,636.78,210.06,0,3443124,0
3443424,211.05,208.7,230,97.8,211.49,13.905,0.888,0.342,10,2.2,2.49,2.3,2.45,0,48,130,150,44.39833832,-110.5291367,636.78,210.06,0,3443174,0
3443474,211.05,208.7,230,97.8,211.52,13.882,0.743,0.419,12,2.2,2.49,2.3,2.45,0,48,128,152,44.39833832,-110.5291367,636.78,210.06,0,3443224,0
3443524,211.05,208.7,230,98.2,211.52,13.859,0.64,0.462,13,2.2,2.49,2.3,2.45,0,48,127,153,44.39833832,-110.5291367,636.78,210.06,0,3443274,0
3443574,211.05,209.1,216.94,98.2,211.49,13.837,0.48,0.466,14,2.2,2.53,2.3,2.45,0,48,126,154,44.3983345,-110.5291367,636.78,210.06,0,3443324,0
3443624,211.05,209.1,216.94,97.3,211.45,13.818,0.267,0.43,13,2.2,2.53,2.3,2.46,0,48,127,153,44.3983345,-110.5291367,636.78,210.06,0,3443374,0
3443674,211.05,209.1,216.94,97.3,211.39,13.801,0.133,0.375,12,2.2,2.53,2.3,2.46,0,48,128,152,44.3983345,-110.5291367,636.78,210.06,0,3443424,0
3443724,211.05,209.1,216.94,97.8,211.34,13.786,0.003,0.307,10,2.2,2.53,2.3,2.46,0,48,130,150,44.3983345,-110.5291367,636.78,210.06,0,3443474,0
